"timeframe","cluster2017","NumOccupiedHsgUnits","NumOccupiedHsgUnits_m","cluster2017_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m","NumMrtgOrigHomePurchPerUnit","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","permits","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","MedianMrtgInc1_4m_adj","indc"
2014,"Cluster 32","X",".","Cluster 32","01JAN2014","31DEC2014","X","X","X","X","X",227300,32,76447.69,37,".",".",".",".",378,".",".",".",".",1
2015,"Cluster 32","X",".","Cluster 32","01JAN2015","31DEC2015","X","X","X","X","X",256750,46,70395.14,51,".",".",".",".",396,".",".",".",".",1
2016,"Cluster 32","X",".","Cluster 32","01JAN2016","31DEC2016","X","X","X","X","X",278500,52,106356.95,45,".",".",".",".",453,".",".",".",".",1
2017,"Cluster 32","X",".","Cluster 32","01JAN2017","31DEC2017","X","X","X","X","X",308500,60,87544.43,66,".",".",".",".",511,".",".",".",".",1
2018,"Cluster 32","X",".","Cluster 32","01JAN2018","31DEC2018","X","X","X","X","X",338000,96,77988.74,42,".",".",".",".",630,".",".",".",".",1
2019,"Cluster 32","X",".","Cluster 32","01JAN2019","31DEC2019","X","X","X","X","X",384500,80,81471.70,36,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 33","X",".","Cluster 33","01JAN1995","31DEC1995","X","X","X","X","X",80500,68,".",".",13,44,3.2,11,".",".",".",".",".",1
1996,"Cluster 33","X",".","Cluster 33","01JAN1996","31DEC1996","X","X","X","X","X",85000,108,".",".",10,35,3.8,13,".",".",".",".",".",1
1997,"Cluster 33","X",".","Cluster 33","01JAN1997","31DEC1997","X","X","X","X","X",85511,96,36757.70,18,19,64,4.4,15,".",".",".",".",".",1
1998,"Cluster 33","X",".","Cluster 33","01JAN1998","31DEC1998","X","X","X","X","X",84886,116,37039.39,12,20,69,7.3,25,".",".",".",".",".",1
1999,"Cluster 33","X",".","Cluster 33","01JAN1999","31DEC1999","X","X","X","X","X",83500,113,37461.10,12,24,84,9.0,31,".",".",".",".",".",1
2000,"Cluster 33","X",".","Cluster 33","01JAN2000","31DEC2000","X","X","X","X","X",95000,125,31022.84,17,22,76,8.1,28,".",".",".",".",".",1
2001,"Cluster 33","X",".","Cluster 33","01JAN2001","31DEC2001","X","X","X","X","X",109600,126,35452.80,13,24,81,6.7,23,".",".",".",".",".",1
2002,"Cluster 33","X",".","Cluster 33","01JAN2002","31DEC2002","X","X","X","X","X",115000,121,36429.13,14,32,110,6.4,22,".",".",".",".",".",1
2003,"Cluster 33","X",".","Cluster 33","01JAN2003","31DEC2003","X","X","X","X","X",133000,104,46485.77,19,29,101,1.1,4.0,".",".",".",".",".",1
2004,"Cluster 33","X",".","Cluster 33","01JAN2004","31DEC2004","X","X","X","X","X",150000,149,54468.68,34,25,89,2.8,10,".",".",".",".",".",1
2005,"Cluster 33","X",".","Cluster 33","01JAN2005","31DEC2005","X","X","X","X","X",215000,169,63038.43,33,14,50,2.8,10,".",".",".",".",".",1
2006,"Cluster 33","X",".","Cluster 33","01JAN2006","31DEC2006","X","X","X","X","X",250000,141,68364.20,42,15,54,2.2,8.0,".",".",".",".",".",1
2007,"Cluster 33","X",".","Cluster 33","01JAN2007","31DEC2007","X","X","X","X","X",273475,122,58239.55,24,23,93,4.0,16,".",".",".",".",".",1
2008,"Cluster 33","X",".","Cluster 33","01JAN2008","31DEC2008","X","X","X","X","X",320000,114,57536.95,18,29,121,18,77,".",".",".",".",".",1
2009,"Cluster 33","X",".","Cluster 33","01JAN2009","31DEC2009","X","X","X","X","X",315000,122,55534.26,75,39,166,14,58,677,".",".",".",".",1
2010,"Cluster 33","X",".","Cluster 33","01JAN2010","31DEC2010","X","X","X","X","X",278950,86,55010.79,80,39,165,12,50,490,".",".",".",".",1
2011,"Cluster 33","X",".","Cluster 33","01JAN2011","31DEC2011","X","X","X","X","X",239700,60,51654.63,49,0.0,0.0,3.0,13,589,".",".",".",".",1
2012,"Cluster 33","X",".","Cluster 33","01JAN2012","31DEC2012","X","X","X","X","X",239750,102,55530.08,58,0.0,0.0,0.2,1.0,586,".",".",".",".",1
2013,"Cluster 33","X",".","Cluster 33","01JAN2013","31DEC2013","X","X","X","X","X",230000,127,56374.42,79,0.5,2.0,0.7,3.0,602,".",".",".",".",1
2014,"Cluster 33","X",".","Cluster 33","01JAN2014","31DEC2014","X","X","X","X","X",264000,78,60996.38,52,".",".",".",".",749,".",".",".",".",1
2015,"Cluster 33","X",".","Cluster 33","01JAN2015","31DEC2015","X","X","X","X","X",265000,74,70669.57,63,".",".",".",".",839,".",".",".",".",1
2016,"Cluster 33","X",".","Cluster 33","01JAN2016","31DEC2016","X","X","X","X","X",315000,134,86531.77,78,".",".",".",".",926,".",".",".",".",1
2017,"Cluster 33","X",".","Cluster 33","01JAN2017","31DEC2017","X","X","X","X","X",325000,149,72739.96,97,".",".",".",".",910,".",".",".",".",1
2018,"Cluster 33","X",".","Cluster 33","01JAN2018","31DEC2018","X","X","X","X","X",355500,176,84897.28,48,".",".",".",".",1048,".",".",".",".",1
2019,"Cluster 33","X",".","Cluster 33","01JAN2019","31DEC2019","X","X","X","X","X",387125,142,90158.95,46,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 34","X",".","Cluster 34","01JAN1995","31DEC1995","X","X","X","X","X",94500,91,".",".",14,57,4.3,17,".",".",".",".",".",1
1996,"Cluster 34","X",".","Cluster 34","01JAN1996","31DEC1996","X","X","X","X","X",88900,106,".",".",17,69,4.5,18,".",".",".",".",".",1
