"timeframe","Cluster_tr2000","NumOccupiedHsgUnits","cluster_tr2000_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
2012,"Cluster 35",".",35,"01JAN2012","31DEC2012",".",".",".",".",".",324950.0,14,71314.28,91.27,0.11739,0.452,1,0.4517,1,".",".",".",1
2013,"Cluster 35",".",35,"01JAN2013","31DEC2013",".",".",".",".",".",335450.0,24,71314.28,91.27,0.11739,0.000,0,0.4521,1,".",".",".",1
2014,"Cluster 35",".",35,"01JAN2014","31DEC2014",".",".",".",".",".",414600.0,19,71314.28,91.27,0.11739,0.000,0,0.4521,1,".",".",".",1
2015,"Cluster 35",".",35,"01JAN2015","31DEC2015",".",".",".",".",".",462000.0,18,71314.28,91.27,0.11739,0.000,0,0.4521,1,".",".",".",1
2016,"Cluster 35",".",35,"01JAN2016","31DEC2016",".",".",".",".",".",425500.0,24,71314.28,91.27,0.11739,0.000,0,0.4521,1,".",".",".",1
1995,"Cluster 36",".",36,"01JAN1995","31DEC1995",".",".",".",".",".",116945.0,11,59000.56,13.20,0.00000,8.824,3,0.0000,0,".",".",".",1
1996,"Cluster 36",".",36,"01JAN1996","31DEC1996",".",".",".",".",".",87000.0,13,58474.72,27.95,0.08333,11.765,4,5.8824,2,".",".",".",1
1997,"Cluster 36",".",36,"01JAN1997","31DEC1997",".",".",".",".",".",127779.0,12,55132.14,29.50,0.06667,17.647,6,0.0000,0,".",".",".",1
1998,"Cluster 36",".",36,"01JAN1998","31DEC1998",".",".",".",".",".",123900.0,27,63276.50,31.83,0.15385,29.412,10,5.8824,2,".",".",".",1
1999,"Cluster 36",".",36,"01JAN1999","31DEC1999",".",".",".",".",".",124550.0,23,51947.95,54.35,0.02778,14.706,5,5.8824,2,".",".",".",1
2000,"Cluster 36",".",36,"01JAN2000","31DEC2000",".",".",".",".",".",99900.0,11,53512.20,20.19,0.16667,23.529,8,2.9412,1,".",".",".",1
2001,"Cluster 36",".",36,"01JAN2001","31DEC2001",".",".",".",".",".",152800.0,12,56298.46,21.74,0.18182,17.647,6,2.9412,1,".",".",".",1
2002,"Cluster 36",".",36,"01JAN2002","31DEC2002",".",".",".",".",".",95000.0,9,77157.61,20.19,0.07692,31.250,12,10.4167,4,".",".",".",1
2003,"Cluster 36",".",36,"01JAN2003","31DEC2003",".",".",".",".",".",107000.0,5,90264.48,31.83,0.20000,26.042,10,2.6042,1,".",".",".",1
2004,"Cluster 36",".",36,"01JAN2004","31DEC2004",".",".",".",".",".",170000.0,9,66204.94,89.29,0.07018,20.833,8,5.2083,2,".",".",".",1
2005,"Cluster 36",".",36,"01JAN2005","31DEC2005",".",".",".",".",".",255000.0,7,66204.94,89.29,0.07018,41.451,16,5.1813,2,".",".",".",1
2006,"Cluster 36",".",36,"01JAN2006","31DEC2006",".",".",".",".",".",362000.0,9,66204.94,89.29,0.07018,25.688,14,5.5046,3,".",".",".",1
2007,"Cluster 36",".",36,"01JAN2007","31DEC2007",".",".",".",".",".",345000.0,7,66204.94,89.29,0.07018,14.519,8,5.4446,3,".",".",".",1
2008,"Cluster 36",".",36,"01JAN2008","31DEC2008",".",".",".",".",".",249300.0,2,66204.94,89.29,0.07018,44.776,27,4.9751,3,".",".",".",1
2009,"Cluster 36",".",36,"01JAN2009","31DEC2009",".",".",".",".",".",298500.0,4,66204.94,89.29,0.07018,52.459,32,16.3934,10,".",".",".",1
2010,"Cluster 36",".",36,"01JAN2010","31DEC2010",".",".",".",".",".",228450.0,4,66204.94,89.29,0.07018,47.619,29,11.4943,7,".",".",".",1
2011,"Cluster 36",".",36,"01JAN2011","31DEC2011",".",".",".",".",".",249900.0,1,66204.94,89.29,0.07018,0.000,0,4.9342,3,".",".",".",1
2012,"Cluster 36",".",36,"01JAN2012","31DEC2012",".",".",".",".",".",".",0,66204.94,89.29,0.07018,1.645,1,1.6447,1,".",".",".",1
2013,"Cluster 36",".",36,"01JAN2013","31DEC2013",".",".",".",".",".",207250.0,6,66204.94,89.29,0.07018,1.642,1,1.6420,1,".",".",".",1
2014,"Cluster 36",".",36,"01JAN2014","31DEC2014",".",".",".",".",".",231000.0,5,66204.94,89.29,0.07018,1.642,1,1.6420,1,".",".",".",1
2015,"Cluster 36",".",36,"01JAN2015","31DEC2015",".",".",".",".",".",281000.0,8,66204.94,89.29,0.07018,1.642,1,1.6420,1,".",".",".",1
2016,"Cluster 36",".",36,"01JAN2016","31DEC2016",".",".",".",".",".",292783.0,3,66204.94,89.29,0.07018,1.642,1,1.6420,1,".",".",".",1
1995,"Cluster 37",".",37,"01JAN1995","31DEC1995",".",".",".",".",".",68250.0,17,40147.42,15.64,0.44444,15.101,9,1.6779,1,".",".",".",1
1996,"Cluster 37",".",37,"01JAN1996","31DEC1996",".",".",".",".",".",49500.0,8,26632.67,21.40,0.88235,11.745,7,1.6779,1,".",".",".",1
1997,"Cluster 37",".",37,"01JAN1997","31DEC1997",".",".",".",".",".",65921.0,23,37964.44,6.58,0.00000,18.456,11,6.7114,4,".",".",".",1
1998,"Cluster 37",".",37,"01JAN1998","31DEC1998",".",".",".",".",".",54000.0,12,30055.24,12.35,0.20000,15.101,9,1.6779,1,".",".",".",1
1999,"Cluster 37",".",37,"01JAN1999","31DEC1999",".",".",".",".",".",55000.0,15,59592.77,33.74,0.10526,30.201,18,6.7114,4,".",".",".",1
2000,"Cluster 37",".",37,"01JAN2000","31DEC2000",".",".",".",".",".",55000.0,13,48780.02,58.44,0.02500,25.168,15,5.0336,3,".",".",".",1
2001,"Cluster 37",".",37,"01JAN2001","31DEC2001",".",".",".",".",".",101500.0,33,51569.35,104.53,0.05825,18.456,11,1.6779,1,".",".",".",1
2002,"Cluster 37",".",37,"01JAN2002","31DEC2002",".",".",".",".",".",115750.0,36,53578.58,84.77,0.04444,40.388,25,4.8465,3,".",".",".",1
2003,"Cluster 37",".",37,"01JAN2003","31DEC2003",".",".",".",".",".",135910.0,33,61814.63,67.49,0.10127,22.825,16,4.2796,3,".",".",".",1
2004,"Cluster 37",".",37,"01JAN2004","31DEC2004",".",".",".",".",".",138000.0,27,79150.76,73.25,0.12941,33.170,27,2.4570,2,".",".",".",1
2005,"Cluster 37",".",37,"01JAN2005","31DEC2005",".",".",".",".",".",162000.0,21,79150.76,73.25,0.12941,12.776,11,1.1614,1,".",".",".",1
2006,"Cluster 37",".",37,"01JAN2006","31DEC2006",".",".",".",".",".",219000.0,33,79150.76,73.25,0.12941,14.623,13,1.1249,1,".",".",".",1
2007,"Cluster 37",".",37,"01JAN2007","31DEC2007",".",".",".",".",".",270000.0,11,79150.76,73.25,0.12941,16.966,17,3.9920,4,".",".",".",1
2008,"Cluster 37",".",37,"01JAN2008","31DEC2008",".",".",".",".",".",293500.0,22,79150.76,73.25,0.12941,29.970,30,3.9960,4,".",".",".",1
2009,"Cluster 37",".",37,"01JAN2009","31DEC2009",".",".",".",".",".",219500.0,10,79150.76,73.25,0.12941,45.365,46,17.7515,18,".",".",".",1
2010,"Cluster 37",".",37,"01JAN2010","31DEC2010",".",".",".",".",".",197500.0,14,79150.76,73.25,0.12941,24.413,26,12.2066,13,".",".",".",1
2011,"Cluster 37",".",37,"01JAN2011","31DEC2011",".",".",".",".",".",283400.0,14,79150.76,73.25,0.12941,0.939,1,2.8169,3,".",".",".",1
2012,"Cluster 37",".",37,"01JAN2012","31DEC2012",".",".",".",".",".",298900.0,22,79150.76,73.25,0.12941,1.878,2,1.8779,2,".",".",".",1
2013,"Cluster 37",".",37,"01JAN2013","31DEC2013",".",".",".",".",".",214500.0,16,79150.76,73.25,0.12941,0.925,1,0.9251,1,".",".",".",1
2014,"Cluster 37",".",37,"01JAN2014","31DEC2014",".",".",".",".",".",275000.0,5,79150.76,73.25,0.12941,0.925,1,0.9251,1,".",".",".",1
2015,"Cluster 37",".",37,"01JAN2015","31DEC2015",".",".",".",".",".",230000.0,9,79150.76,73.25,0.12941,0.925,1,0.9251,1,".",".",".",1
2016,"Cluster 37",".",37,"01JAN2016","31DEC2016",".",".",".",".",".",341012.0,30,79150.76,73.25,0.12941,0.925,1,0.9251,1,".",".",".",1
1995,"Cluster 38",".",38,"01JAN1995","31DEC1995",".",".",".",".",".",69500.0,14,22480.64,7.10,0.00000,8.157,5,0.0000,0,".",".",".",1
1996,"Cluster 38",".",38,"01JAN1996","31DEC1996",".",".",".",".",".",67931.0,13,45044.45,5.52,0.00000,6.525,4,1.6313,1,".",".",".",1
1997,"Cluster 38",".",38,"01JAN1997","31DEC1997",".",".",".",".",".",67000.0,13,52990.01,45.74,0.37500,11.419,7,4.8940,3,".",".",".",1
1998,"Cluster 38",".",38,"01JAN1998","31DEC1998",".",".",".",".",".",65500.0,10,47155.88,55.21,0.18182,11.419,7,6.5253,4,".",".",".",1
1999,"Cluster 38",".",38,"01JAN1999","31DEC1999",".",".",".",".",".",70780.0,16,47830.16,51.26,0.05882,24.470,15,4.8940,3,".",".",".",1
2000,"Cluster 38",".",38,"01JAN2000","31DEC2000",".",".",".",".",".",121694.5,36,44684.22,51.26,0.04000,24.470,15,9.7879,6,".",".",".",1
2001,"Cluster 38",".",38,"01JAN2001","31DEC2001",".",".",".",".",".",104950.0,22,56117.73,17.35,0.11765,26.101,16,9.7879,6,".",".",".",1
2002,"Cluster 38",".",38,"01JAN2002","31DEC2002",".",".",".",".",".",134411.5,52,56505.60,44.16,0.15686,41.916,28,8.9820,6,".",".",".",1
2003,"Cluster 38",".",38,"01JAN2003","31DEC2003",".",".",".",".",".",138750.0,18,59338.05,104.89,0.20000,28.443,19,0.0000,0,".",".",".",1
2004,"Cluster 38",".",38,"01JAN2004","31DEC2004",".",".",".",".",".",143250.0,32,73765.17,105.68,0.21212,32.448,22,4.4248,3,".",".",".",1
2005,"Cluster 38",".",38,"01JAN2005","31DEC2005",".",".",".",".",".",204447.5,48,73765.17,105.68,0.21212,13.294,9,2.9542,2,".",".",".",1
2006,"Cluster 38",".",38,"01JAN2006","31DEC2006",".",".",".",".",".",267095.0,84,73765.17,105.68,0.21212,10.221,12,0.8518,1,".",".",".",1
2007,"Cluster 38",".",38,"01JAN2007","31DEC2007",".",".",".",".",".",302140.0,64,73765.17,105.68,0.21212,27.257,32,1.7036,2,".",".",".",1
2008,"Cluster 38",".",38,"01JAN2008","31DEC2008",".",".",".",".",".",320000.0,71,73765.17,105.68,0.21212,23.830,28,5.9574,7,".",".",".",1
2009,"Cluster 38",".",38,"01JAN2009","31DEC2009",".",".",".",".",".",297500.0,21,73765.17,105.68,0.21212,40.000,47,11.0638,13,".",".",".",1
2010,"Cluster 38",".",38,"01JAN2010","31DEC2010",".",".",".",".",".",297464.0,26,73765.17,105.68,0.21212,33.163,39,6.8027,8,".",".",".",1
2011,"Cluster 38",".",38,"01JAN2011","31DEC2011",".",".",".",".",".",279900.0,19,73765.17,105.68,0.21212,0.000,0,5.9524,7,".",".",".",1
2012,"Cluster 38",".",38,"01JAN2012","31DEC2012",".",".",".",".",".",248450.0,16,73765.17,105.68,0.21212,0.000,0,0.0000,0,".",".",".",1
2013,"Cluster 38",".",38,"01JAN2013","31DEC2013",".",".",".",".",".",262364.5,26,73765.17,105.68,0.21212,0.850,1,0.8503,1,".",".",".",1
2014,"Cluster 38",".",38,"01JAN2014","31DEC2014",".",".",".",".",".",265000.0,29,73765.17,105.68,0.21212,0.850,1,0.8503,1,".",".",".",1
2015,"Cluster 38",".",38,"01JAN2015","31DEC2015",".",".",".",".",".",260000.0,19,73765.17,105.68,0.21212,0.850,1,0.8503,1,".",".",".",1
2016,"Cluster 38",".",38,"01JAN2016","31DEC2016",".",".",".",".",".",257000.0,37,73765.17,105.68,0.21212,0.850,1,0.8503,1,".",".",".",1
1995,"Cluster 39",".",39,"01JAN1995","31DEC1995",".",".",".",".",".",84950.0,53,47719.99,12.49,0.14286,18.793,66,3.4169,12,".",".",".",1
1996,"Cluster 39",".",39,"01JAN1996","31DEC1996",".",".",".",".",".",84000.0,86,36764.20,14.87,0.17143,18.223,64,3.4169,12,".",".",".",1
1997,"Cluster 39",".",39,"01JAN1997","31DEC1997",".",".",".",".",".",79475.0,72,43673.28,21.67,0.22917,22.210,78,5.6948,20,".",".",".",1
1998,"Cluster 39",".",39,"01JAN1998","31DEC1998",".",".",".",".",".",78000.0,131,38653.26,21.83,0.27451,29.897,105,9.9658,35,".",".",".",1
1999,"Cluster 39",".",39,"01JAN1999","31DEC1999",".",".",".",".",".",91750.0,128,59203.69,29.42,0.07692,26.481,93,8.5421,30,".",".",".",1
2000,"Cluster 39",".",39,"01JAN2000","31DEC2000",".",".",".",".",".",99974.5,126,58856.92,34.79,0.11111,29.897,105,9.1116,32,".",".",".",1
2001,"Cluster 39",".",39,"01JAN2001","31DEC2001",".",".",".",".",".",110500.0,97,61060.84,32.11,0.04724,24.772,87,9.3964,33,".",".",".",1
2002,"Cluster 39",".",39,"01JAN2002","31DEC2002",".",".",".",".",".",125550.0,92,64101.09,44.12,0.11523,27.471,97,7.6466,27,".",".",".",1
2003,"Cluster 39",".",39,"01JAN2003","31DEC2003",".",".",".",".",".",135500.0,102,73047.06,58.83,0.23249,22.147,79,1.6821,6,".",".",".",1
2004,"Cluster 39",".",39,"01JAN2004","31DEC2004",".",".",".",".",".",157000.0,151,72881.36,99.64,0.15858,18.658,67,2.2278,8,".",".",".",1
2005,"Cluster 39",".",39,"01JAN2005","31DEC2005",".",".",".",".",".",200000.0,127,72881.36,99.64,0.15858,16.066,58,2.2161,8,".",".",".",1
2006,"Cluster 39",".",39,"01JAN2006","31DEC2006",".",".",".",".",".",263105.0,154,72881.36,99.64,0.15858,16.109,64,1.7619,7,".",".",".",1
2007,"Cluster 39",".",39,"01JAN2007","31DEC2007",".",".",".",".",".",282500.0,90,72881.36,99.64,0.15858,18.545,78,3.3286,14,".",".",".",1
2008,"Cluster 39",".",39,"01JAN2008","31DEC2008",".",".",".",".",".",265000.0,57,72881.36,99.64,0.15858,36.599,158,8.3391,36,".",".",".",1
2009,"Cluster 39",".",39,"01JAN2009","31DEC2009",".",".",".",".",".",215000.0,33,72881.36,99.64,0.15858,51.176,222,14.9839,65,".",".",".",1
2010,"Cluster 39",".",39,"01JAN2010","31DEC2010",".",".",".",".",".",219750.0,50,72881.36,99.64,0.15858,44.980,194,17.6211,76,".",".",".",1
2011,"Cluster 39",".",39,"01JAN2011","31DEC2011",".",".",".",".",".",199708.5,46,72881.36,99.64,0.15858,0.461,2,3.4562,15,".",".",".",1
2012,"Cluster 39",".",39,"01JAN2012","31DEC2012",".",".",".",".",".",189000.0,29,72881.36,99.64,0.15858,0.460,2,1.3812,6,".",".",".",1
2013,"Cluster 39",".",39,"01JAN2013","31DEC2013",".",".",".",".",".",190000.0,45,72881.36,99.64,0.15858,0.230,1,0.0000,0,".",".",".",1
2014,"Cluster 39",".",39,"01JAN2014","31DEC2014",".",".",".",".",".",254900.0,49,72881.36,99.64,0.15858,0.230,1,0.0000,0,".",".",".",1
2015,"Cluster 39",".",39,"01JAN2015","31DEC2015",".",".",".",".",".",279999.0,81,72881.36,99.64,0.15858,0.230,1,0.0000,0,".",".",".",1
2016,"Cluster 39",".",39,"01JAN2016","31DEC2016",".",".",".",".",".",283500.0,73,72881.36,99.64,0.15858,0.230,1,0.0000,0,".",".",".",1
1995,"Non-cluster area",".",99,"01JAN1995","31DEC1995",".",".",".",".",".",".",0,19499.17,22.16,0.07407,5.386,3,0.0000,0,".",".",".",1
1996,"Non-cluster area",".",99,"01JAN1996","31DEC1996",".",".",".",".",".",".",0,112997.65,22.16,0.00000,8.977,5,0.0000,0,".",".",".",1
1997,"Non-cluster area",".",99,"01JAN1997","31DEC1997",".",".",".",".",".",".",0,60476.93,26.73,0.00000,5.386,3,0.0000,0,".",".",".",1
1998,"Non-cluster area",".",99,"01JAN1998","31DEC1998",".",".",".",".",".",".",0,51881.30,23.47,0.03333,5.386,3,0.0000,0,".",".",".",1
1999,"Non-cluster area",".",99,"01JAN1999","31DEC1999",".",".",".",".",".",".",0,54673.34,29.34,0.02941,3.591,2,0.0000,0,".",".",".",1
2000,"Non-cluster area",".",99,"01JAN2000","31DEC2000",".",".",".",".",".",".",0,69478.37,21.51,0.07692,5.386,3,0.0000,0,".",".",".",1
2001,"Non-cluster area",".",99,"01JAN2001","31DEC2001",".",".",".",".",".",".",0,22388.57,19.56,0.00000,14.363,8,0.0000,0,".",".",".",1
2002,"Non-cluster area",".",99,"01JAN2002","31DEC2002",".",".",".",".",".",".",0,45067.96,18.90,0.00000,5.386,3,0.0000,0,".",".",".",1
2003,"Non-cluster area",".",99,"01JAN2003","31DEC2003",".",".",".",".",".",".",0,106709.73,34.55,0.23077,5.386,3,0.0000,0,".",".",".",1
2004,"Non-cluster area",".",99,"01JAN2004","31DEC2004",".",".",".",".",".",".",0,106445.92,14.99,0.21739,0.000,0,0.0000,0,".",".",".",1
2005,"Non-cluster area",".",99,"01JAN2005","31DEC2005",".",".",".",".",".",".",0,106445.92,14.99,0.21739,3.591,2,0.0000,0,".",".",".",1
2006,"Non-cluster area",".",99,"01JAN2006","31DEC2006",".",".",".",".",".",".",0,106445.92,14.99,0.21739,3.591,2,0.0000,0,".",".",".",1
2007,"Non-cluster area",".",99,"01JAN2007","31DEC2007",".",".",".",".",".",".",0,106445.92,14.99,0.21739,3.591,2,0.0000,0,".",".",".",1
2008,"Non-cluster area",".",99,"01JAN2008","31DEC2008",".",".",".",".",".",".",0,106445.92,14.99,0.21739,10.772,6,1.7953,1,".",".",".",1
2009,"Non-cluster area",".",99,"01JAN2009","31DEC2009",".",".",".",".",".",".",0,106445.92,14.99,0.21739,17.953,10,1.7953,1,".",".",".",1
2010,"Non-cluster area",".",99,"01JAN2010","31DEC2010",".",".",".",".",".",".",0,106445.92,14.99,0.21739,17.953,10,1.7953,1,".",".",".",1
2011,"Non-cluster area",".",99,"01JAN2011","31DEC2011",".",".",".",".",".",".",0,106445.92,14.99,0.21739,0.000,0,0.0000,0,".",".",".",1
2012,"Non-cluster area",".",99,"01JAN2012","31DEC2012",".",".",".",".",".",".",0,106445.92,14.99,0.21739,0.000,0,0.0000,0,".",".",".",1
2013,"Non-cluster area",".",99,"01JAN2013","31DEC2013",".",".",".",".",".",".",0,106445.92,14.99,0.21739,0.000,0,0.0000,0,".",".",".",1
2014,"Non-cluster area",".",99,"01JAN2014","31DEC2014",".",".",".",".",".",".",0,106445.92,14.99,0.21739,0.000,0,0.0000,0,".",".",".",1
2015,"Non-cluster area",".",99,"01JAN2015","31DEC2015",".",".",".",".",".",".",0,106445.92,14.99,0.21739,0.000,0,0.0000,0,".",".",".",1
2016,"Non-cluster area",".",99,"01JAN2016","31DEC2016",".",".",".",".",".",".",0,106445.92,14.99,0.21739,0.000,0,0.0000,0,".",".",".",1
"2015 to 2016","Cluster 1",".",01,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",38.0094,".",".",1
"2015 to 2016","Cluster 2",".",02,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.7191,".",".",1
"2015 to 2016","Cluster 3",".",03,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.9858,".",".",1
"2015 to 2016","Cluster 4",".",04,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-11.3228,".",".",1
"2015 to 2016","Cluster 5",".",05,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.8312,".",".",1
"2015 to 2016","Cluster 6",".",06,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-16.4660,".",".",1
"2015 to 2016","Cluster 7",".",07,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.7359,".",".",1
"2015 to 2016","Cluster 8",".",08,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-6.4094,".",".",1
"2015 to 2016","Cluster 9",".",09,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.6913,".",".",1
"2015 to 2016","Cluster 10",".",10,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.9059,".",".",1
"2015 to 2016","Cluster 11",".",11,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.0374,".",".",1
"2015 to 2016","Cluster 12",".",12,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.0700,".",".",1
"2015 to 2016","Cluster 13",".",13,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",13.1269,".",".",1
"2015 to 2016","Cluster 14",".",14,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.8317,".",".",1
"2015 to 2016","Cluster 15",".",15,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.8207,".",".",1
"2015 to 2016","Cluster 16",".",16,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.8812,".",".",1
"2015 to 2016","Cluster 17",".",17,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.6296,".",".",1
"2015 to 2016","Cluster 18",".",18,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.7501,".",".",1
"2015 to 2016","Cluster 19",".",19,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.9310,".",".",1
"2015 to 2016","Cluster 20",".",20,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.1287,".",".",1
"2015 to 2016","Cluster 21",".",21,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.2581,".",".",1
"2015 to 2016","Cluster 22",".",22,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.7904,".",".",1
"2015 to 2016","Cluster 23",".",23,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-5.4481,".",".",1
"2015 to 2016","Cluster 24",".",24,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.5458,".",".",1
"2015 to 2016","Cluster 25",".",25,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.2261,".",".",1
"2015 to 2016","Cluster 26",".",26,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.3626,".",".",1
"2015 to 2016","Cluster 27",".",27,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-3.6041,".",".",1
"2015 to 2016","Cluster 28",".",28,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-14.8267,".",".",1
"2015 to 2016","Cluster 29",".",29,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-7.4179,".",".",1
"2015 to 2016","Cluster 30",".",30,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-19.0539,".",".",1
"2015 to 2016","Cluster 31",".",31,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.6822,".",".",1
"2015 to 2016","Cluster 32",".",32,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-3.2653,".",".",1
"2015 to 2016","Cluster 33",".",33,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.2269,".",".",1
"2015 to 2016","Cluster 34",".",34,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.1732,".",".",1
"2015 to 2016","Cluster 35",".",35,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-9.0478,".",".",1
"2015 to 2016","Cluster 36",".",36,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.8952,".",".",1
"2015 to 2016","Cluster 37",".",37,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",46.4190,".",".",1
"2015 to 2016","Cluster 38",".",38,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.3853,".",".",1
"2015 to 2016","Cluster 39",".",39,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.0110,".",".",1
"2015 to 2016","Non-cluster area",".",99,"01JAN2015","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".","I",".",".",1
"2011 to 2016","Cluster 1",".",01,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.9978,".",1
"2011 to 2016","Cluster 2",".",02,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.9126,".",1
"2011 to 2016","Cluster 3",".",03,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.2150,".",1
"2011 to 2016","Cluster 4",".",04,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.3666,".",1
"2011 to 2016","Cluster 5",".",05,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.5298,".",1
"2011 to 2016","Cluster 6",".",06,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.9880,".",1
"2011 to 2016","Cluster 7",".",07,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.3386,".",1
"2011 to 2016","Cluster 8",".",08,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","I",".",1
"2011 to 2016","Cluster 9",".",09,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",22.2275,".",1
"2011 to 2016","Cluster 10",".",10,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.0845,".",1
"2011 to 2016","Cluster 11",".",11,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.3597,".",1
"2011 to 2016","Cluster 12",".",12,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.3768,".",1
"2011 to 2016","Cluster 13",".",13,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.3105,".",1
"2011 to 2016","Cluster 14",".",14,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.0207,".",1
"2011 to 2016","Cluster 15",".",15,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.3380,".",1
"2011 to 2016","Cluster 16",".",16,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.9827,".",1
"2011 to 2016","Cluster 17",".",17,"01JAN2011","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.2879,".",1
