"timeframe","Anc2012","NumOccupiedHsgUnits","anc2012_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
2016,"ANC 6E",".","6E","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.3,1
2016,"ANC 7B",".","7B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.8,1
2016,"ANC 7C",".","7C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.8,1
2016,"ANC 7D",".","7D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.2,1
2016,"ANC 7E",".","7E","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.1,1
2016,"ANC 7F",".","7F","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.6,1
2016,"ANC 8A",".","8A","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.3,1
2016,"ANC 8B",".","8B","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-3.5,1
2016,"ANC 8C",".","8C","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.7,1
2016,"ANC 8D",".","8D","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.7,1
2016,"ANC 8E",".","8E","01JAN2006","31DEC2016",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.3,1

