"timeframe","Geo2010","NumOccupiedHsgUnits","geo2010_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
"2012-16","DC Tract 95.01",1908.00,11001009501,"01JAN2011","31DEC2015",".",1.2797,15.094,2.009,3.200,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 95.03",1270.00,11001009503,"01JAN2011","31DEC2015",".",9.4017,83.307,13.179,5.463,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 95.04",1305.00,11001009504,"01JAN2011","31DEC2015",".",0.0000,60.000,2.299,7.551,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 95.05",1085.00,11001009505,"01JAN2011","31DEC2015",".",0.0000,75.945,4.598,5.230,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 95.07",582.00,11001009507,"01JAN2011","31DEC2015",".",0.0000,79.897,10.256,5.760,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 95.08",1626.00,11001009508,"01JAN2011","31DEC2015",".",4.0794,46.494,4.701,6.700,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 95.09",1284.00,11001009509,"01JAN2011","31DEC2015",".",13.5922,86.137,20.547,6.685,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 96.01",850.00,11001009601,"01JAN2011","31DEC2015",".",1.6275,36.000,2.881,6.697,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 96.02",1610.00,11001009602,"01JAN2011","31DEC2015",".",5.4658,5.466,4.265,2.150,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 96.03",1624.00,11001009603,"01JAN2011","31DEC2015",".",5.4157,23.645,4.619,5.698,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 96.04",992.00,11001009604,"01JAN2011","31DEC2015",".",0.0000,56.956,2.810,7.586,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 97",1222.00,11001009700,"01JAN2011","31DEC2015",".",5.8219,32.488,6.428,8.826,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 98.01",847.00,11001009801,"01JAN2011","31DEC2015",".",4.4260,18.418,3.979,5.244,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 98.02",651.00,11001009802,"01JAN2011","31DEC2015",".",13.6449,29.032,6.984,6.374,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 98.03",1200.00,11001009803,"01JAN2011","31DEC2015",".",7.2489,11.500,4.044,4.593,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 98.04",1039.00,11001009804,"01JAN2011","31DEC2015",".",5.1451,30.799,4.054,6.331,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 98.07",1243.00,11001009807,"01JAN2011","31DEC2015",".",14.5809,40.145,8.212,5.946,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 98.10",1187.00,11001009810,"01JAN2011","31DEC2015",".",2.2039,10.278,3.668,5.784,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 98.11",1852.00,11001009811,"01JAN2011","31DEC2015",".",5.6380,14.147,4.427,3.674,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 99.01",1008.00,11001009901,"01JAN2011","31DEC2015",".",0.0000,78.175,5.455,4.952,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 99.02",1095.00,11001009902,"01JAN2011","31DEC2015",".",22.2222,73.151,18.877,7.319,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 99.03",687.00,11001009903,"01JAN2011","31DEC2015",".",0.0000,61.135,4.494,10.137,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 99.04",1025.00,11001009904,"01JAN2011","31DEC2015",".",12.8485,29.854,6.563,5.962,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 99.05",1107.00,11001009905,"01JAN2011","31DEC2015",".",7.3913,42.276,6.554,6.253,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 99.06",678.00,11001009906,"01JAN2011","31DEC2015",".",7.9151,29.646,6.054,6.275,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 99.07",1170.00,11001009907,"01JAN2011","31DEC2015",".",2.7053,13.932,4.049,4.596,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 101",1792.00,11001010100,"01JAN2011","31DEC2015",".",7.6772,21.484,5.460,5.192,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 102",1349.00,11001010200,"01JAN2011","31DEC2015",".",0.0000,33.729,1.342,4.958,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 103",1231.00,11001010300,"01JAN2011","31DEC2015",".",2.2400,50.366,3.339,6.974,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 104",1545.00,11001010400,"01JAN2011","31DEC2015",".",5.6180,29.320,5.207,7.437,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 105",2227.00,11001010500,"01JAN2011","31DEC2015",".",2.5965,37.674,4.338,6.776,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 106",2978.00,11001010600,"01JAN2011","31DEC2015",".",3.0405,22.901,2.863,4.014,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 107",1099.00,11001010700,"01JAN2011","31DEC2015",".",1.7544,13.376,2.574,3.451,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 108",924.00,11001010800,"01JAN2011","31DEC2015",".",10.1304,3.030,7.011,2.030,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 109",1305.00,11001010900,"01JAN2011","31DEC2015",".",6.0223,3.142,4.731,2.596,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 110",2418.00,11001011000,"01JAN2011","31DEC2015",".",3.8388,58.561,5.703,6.552,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","DC Tract 111",1723.00,11001011100,"01JAN2011","31DEC2015",".",5.9022,67.615,4.741,4.937,".",".",".",".",".",".",".",".",".",".",".",".",1
"2012-16","MD Tract 009 8601.01",1101.00,24009860101,"01JAN2011","31DEC2015",".",0.0000,88.919,9.836,5.214,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8601.02",980.00,24009860102,"01JAN2011","31DEC2015",".",0.0000,93.571,19.048,4.800,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8602",1997.00,24009860200,"01JAN2011","31DEC2015",".",17.6471,92.989,26.363,3.399,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8603",1526.00,24009860300,"01JAN2011","31DEC2015",".",24.2991,94.692,33.874,3.293,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8604.01",3694.00,24009860401,"01JAN2011","31DEC2015",".",1.8116,70.655,2.511,3.491,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8604.02",1236.00,24009860402,"01JAN2011","31DEC2015",".",8.8106,83.252,13.611,3.163,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8605.01",2007.00,24009860501,"01JAN2011","31DEC2015",".",0.0000,92.028,10.625,4.222,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8605.02",1207.00,24009860502,"01JAN2011","31DEC2015",".",0.0000,86.993,7.643,6.568,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8606",2328.00,24009860600,"01JAN2011","31DEC2015",".",0.0000,90.292,7.522,3.550,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8607.01",1070.00,24009860701,"01JAN2011","31DEC2015",".",0.0000,73.645,4.255,5.710,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8607.02",1219.00,24009860702,"01JAN2011","31DEC2015",".",0.0000,63.659,2.709,7.499,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8607.03",1307.00,24009860703,"01JAN2011","31DEC2015",".",2.9289,82.249,4.857,5.399,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8608.01",2276.00,24009860801,"01JAN2011","31DEC2015",".",0.0000,84.139,4.709,4.945,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8608.02",1752.00,24009860802,"01JAN2011","31DEC2015",".",0.0000,79.909,3.409,3.288,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8609",2711.00,24009860900,"01JAN2011","31DEC2015",".",11.7476,66.470,9.260,6.860,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8610.01",415.00,24009861001,"01JAN2011","31DEC2015",".",29.2683,93.012,34.763,2.275,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8610.03",2291.00,24009861003,"01JAN2011","31DEC2015",".",0.0000,83.501,4.497,5.154,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 8610.04",2362.00,24009861004,"01JAN2011","31DEC2015",".",0.0000,80.102,3.617,6.985,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 009 9901",0.00,24009990100,"01JAN2011","31DEC2015","I","I","I",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8501.01",1974.00,24017850101,"01JAN2011","31DEC2015",".",9.7166,88.703,15.372,3.950,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8501.02",893.00,24017850102,"01JAN2011","31DEC2015",".",14.7541,88.354,22.038,3.344,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8502.01",261.00,24017850201,"01JAN2011","31DEC2015",".",0.0000,22.989,5.970,10.083,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8502.02",1844.00,24017850202,"01JAN2011","31DEC2015",".",14.4309,77.169,12.468,6.033,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8503",798.00,24017850300,"01JAN2011","31DEC2015",".",0.0000,77.318,6.630,5.418,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8504",1315.00,24017850400,"01JAN2011","31DEC2015",".",0.0000,89.962,9.091,2.461,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8505",996.00,24017850500,"01JAN2011","31DEC2015",".",8.2803,85.542,12.173,3.795,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8506",1646.00,24017850600,"01JAN2011","31DEC2015",".",0.0000,91.495,8.571,3.813,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8507.06",1611.00,24017850706,"01JAN2011","31DEC2015",".",0.0000,89.634,10.180,4.360,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8507.08",1818.00,24017850708,"01JAN2011","31DEC2015",".",8.3086,83.003,12.412,5.605,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8507.09",2399.00,24017850709,"01JAN2011","31DEC2015",".",11.9256,66.444,10.525,7.292,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8507.10",1870.00,24017850710,"01JAN2011","31DEC2015",".",0.0000,75.187,3.664,6.978,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8507.11",2002.00,24017850711,"01JAN2011","31DEC2015",".",3.6785,64.685,5.674,6.441,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8507.12",1963.00,24017850712,"01JAN2011","31DEC2015",".",0.0000,95.670,20.000,2.582,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8507.13",2469.00,24017850713,"01JAN2011","31DEC2015",".",0.0000,92.912,9.714,3.526,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8508.01",1699.00,24017850801,"01JAN2011","31DEC2015",".",0.0000,87.110,5.479,5.756,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8508.02",1658.00,24017850802,"01JAN2011","31DEC2015",".",0.0000,74.186,2.804,4.734,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8509.01",2313.00,24017850901,"01JAN2011","31DEC2015",".",0.0000,49.373,1.452,7.129,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8509.02",1766.00,24017850902,"01JAN2011","31DEC2015",".",0.0000,77.973,4.370,6.972,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8509.04",2830.00,24017850904,"01JAN2011","31DEC2015",".",21.1749,79.611,11.946,3.180,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8509.05",1694.00,24017850905,"01JAN2011","31DEC2015",".",0.0000,75.561,2.899,5.864,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8509.06",1982.00,24017850906,"01JAN2011","31DEC2015",".",3.1483,41.019,4.861,8.135,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8510.01",1104.00,24017851001,"01JAN2011","31DEC2015",".",0.0000,81.793,5.970,4.429,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8510.02",3226.00,24017851002,"01JAN2011","31DEC2015",".",4.1870,69.498,6.561,4.344,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8511",958.00,24017851100,"01JAN2011","31DEC2015",".",0.0000,87.683,10.169,5.843,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8512",1814.00,24017851200,"01JAN2011","31DEC2015",".",14.0940,78.831,11.377,5.518,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8513.01",1561.00,24017851301,"01JAN2011","31DEC2015",".",0.0000,93.145,11.215,2.948,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8513.02",1421.00,24017851302,"01JAN2011","31DEC2015",".",0.0000,91.485,9.917,4.080,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8514",2941.00,24017851400,"01JAN2011","31DEC2015",".",0.0000,89.459,5.484,3.176,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 8515",3279.00,24017851500,"01JAN2011","31DEC2015",".",10.8457,57.884,8.409,6.069,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 017 9900",0.00,24017990000,"01JAN2011","31DEC2015","I","I","I",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7402",1690.00,24021740200,"01JAN2011","31DEC2015",".",0.0000,80.118,3.571,3.653,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7501",715.00,24021750100,"01JAN2011","31DEC2015",".",3.1088,47.692,4.352,7.267,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7502",981.00,24021750200,"01JAN2011","31DEC2015",".",2.2157,32.518,3.828,4.922,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7503",792.00,24021750300,"01JAN2011","31DEC2015",".",1.9538,30.303,3.185,6.590,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7505.03",2445.00,24021750503,"01JAN2011","31DEC2015",".",2.9091,23.558,4.613,5.401,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7505.04",2404.00,24021750504,"01JAN2011","31DEC2015",".",1.8445,38.020,2.951,9.323,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7505.05",2550.00,24021750505,"01JAN2011","31DEC2015",".",4.0923,49.451,5.160,8.464,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7505.06",1347.00,24021750506,"01JAN2011","31DEC2015",".",0.0000,79.287,4.301,5.293,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7506",973.00,24021750600,"01JAN2011","31DEC2015",".",0.0000,70.195,4.138,4.152,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7507.01",1840.00,24021750701,"01JAN2011","31DEC2015",".",0.0000,83.750,5.686,5.995,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7507.02",1742.00,24021750702,"01JAN2011","31DEC2015",".",2.1186,33.697,3.467,6.731,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7508.01",1520.00,24021750801,"01JAN2011","31DEC2015",".",3.4640,30.329,4.997,6.236,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7508.02",1968.00,24021750802,"01JAN2011","31DEC2015",".",7.0288,85.213,9.248,3.698,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7508.03",2377.00,24021750803,"01JAN2011","31DEC2015",".",0.0000,78.881,3.386,4.917,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7510.01",355.00,24021751001,"01JAN2011","31DEC2015",".",0.0000,64.225,9.449,10.655,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7510.02",2135.00,24021751002,"01JAN2011","31DEC2015",".",0.0000,69.789,2.636,5.589,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7510.03",2299.00,24021751003,"01JAN2011","31DEC2015",".",3.7651,44.411,5.828,9.411,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7510.04",1567.00,24021751004,"01JAN2011","31DEC2015",".",4.6904,67.581,7.633,5.246,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7512.01",1640.00,24021751201,"01JAN2011","31DEC2015",".",0.0000,76.829,3.158,5.122,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7512.02",2409.00,24021751202,"01JAN2011","31DEC2015",".",0.0000,76.671,3.025,4.896,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7512.03",807.00,24021751203,"01JAN2011","31DEC2015",".",0.0000,82.900,8.696,6.135,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7513.01",1321.00,24021751301,"01JAN2011","31DEC2015",".",0.0000,77.896,4.110,3.366,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7513.02",1301.00,24021751302,"01JAN2011","31DEC2015",".",0.0000,78.401,4.270,4.724,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7516",1052.00,24021751600,"01JAN2011","31DEC2015",".",0.0000,79.278,5.505,6.431,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7517.01",943.00,24021751701,"01JAN2011","31DEC2015",".",13.2075,90.244,19.863,4.996,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7517.02",1423.00,24021751702,"01JAN2011","31DEC2015",".",0.0000,84.891,5.581,5.627,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7518.01",1562.00,24021751801,"01JAN2011","31DEC2015",".",0.0000,94.622,14.286,3.151,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7518.02",1262.00,24021751802,"01JAN2011","31DEC2015",".",0.0000,94.612,17.647,4.970,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7519.01",1597.00,24021751901,"01JAN2011","31DEC2015",".",0.0000,93.237,11.111,5.026,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7519.02",2152.00,24021751902,"01JAN2011","31DEC2015",".",0.0000,76.162,3.314,5.479,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7519.03",2092.00,24021751903,"01JAN2011","31DEC2015",".",0.0000,94.933,16.038,4.134,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7519.04",1078.00,24021751904,"01JAN2011","31DEC2015",".",0.0000,86.364,8.163,4.653,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7520.01",1714.00,24021752001,"01JAN2011","31DEC2015",".",0.0000,91.424,11.565,4.647,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7521.01",1088.00,24021752101,"01JAN2011","31DEC2015",".",0.0000,95.221,23.077,3.974,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7521.02",1515.00,24021752102,"01JAN2011","31DEC2015",".",31.0000,95.446,41.751,3.094,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7522.01",773.00,24021752201,"01JAN2011","31DEC2015",".",0.0000,91.721,18.750,5.274,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7522.02",1312.00,24021752202,"01JAN2011","31DEC2015",".",0.0000,86.128,6.593,5.672,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7522.04",2309.00,24021752204,"01JAN2011","31DEC2015",".",0.0000,88.826,6.589,4.229,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7523.01",1482.00,24021752301,"01JAN2011","31DEC2015",".",3.3333,68.691,4.721,4.316,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7523.02",1525.00,24021752302,"01JAN2011","31DEC2015",".",0.0000,78.754,3.704,4.872,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7523.03",1105.00,24021752303,"01JAN2011","31DEC2015",".",0.0000,87.783,8.889,4.443,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7525.01",1883.00,24021752501,"01JAN2011","31DEC2015",".",0.8000,86.830,1.169,3.830,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7525.02",908.00,24021752502,"01JAN2011","31DEC2015",".",4.8544,89.207,7.580,3.524,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7526.01",1384.00,24021752601,"01JAN2011","31DEC2015",".",21.3675,86.705,20.631,6.053,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7526.02",1066.00,24021752602,"01JAN2011","31DEC2015",".",0.0000,84.709,7.362,5.950,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7526.03",1312.00,24021752603,"01JAN2011","31DEC2015",".",0.0000,93.293,13.636,2.427,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7528.01",801.00,24021752801,"01JAN2011","31DEC2015",".",0.0000,89.263,13.953,4.989,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7528.02",1272.00,24021752802,"01JAN2011","31DEC2015",".",0.0000,93.160,13.793,3.109,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7529",1159.00,24021752900,"01JAN2011","31DEC2015",".",0.0000,82.312,5.854,8.072,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7530.01",1872.00,24021753001,"01JAN2011","31DEC2015",".",0.0000,74.199,2.484,3.427,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7530.02",1109.00,24021753002,"01JAN2011","31DEC2015",".",0.0000,70.875,3.715,8.341,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7651",1587.00,24021765100,"01JAN2011","31DEC2015",".",7.3791,54.127,7.739,5.850,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7668",1449.00,24021766800,"01JAN2011","31DEC2015",".",1.6355,70.945,2.542,6.320,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7675",1015.00,24021767500,"01JAN2011","31DEC2015",".",0.0000,87.291,9.302,5.968,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7676",1201.00,24021767600,"01JAN2011","31DEC2015",".",0.0000,80.516,5.128,5.928,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7707",1272.00,24021770700,"01JAN2011","31DEC2015",".",0.0000,91.274,10.811,3.442,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7722",647.00,24021772200,"01JAN2011","31DEC2015",".",0.0000,50.232,3.727,9.301,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7735",1536.00,24021773500,"01JAN2011","31DEC2015",".",0.0000,82.161,4.380,7.379,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7753.02",1436.00,24021775302,"01JAN2011","31DEC2015",".",14.4928,83.565,21.785,3.167,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7754",1550.00,24021775400,"01JAN2011","31DEC2015",".",0.0000,66.129,2.286,5.481,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 021 7756",1374.00,24021775600,"01JAN2011","31DEC2015",".",0.0000,85.444,6.000,6.279,".",".",".",".",".",".",".",".",".",".",".",".",0
"2012-16","MD Tract 031 7001.01",1370.00,24031700101,"01JAN2011","31DEC2015",".",0.0000,93.285,13.043,3.306,".",".",".",".",".",".",".",".",".",".",".",".",0
