"timeframe","geo2010","geo2010_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client","ucounty"
"2012-16","MD Tract 031 7032.06",24031703206,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-15,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.07",24031703207,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-15,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.08",24031703208,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-11,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.09",24031703209,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-1.7,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.10",24031703210,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-12,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.12",24031703212,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-2.1,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.13",24031703213,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-35,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.14",24031703214,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-3.4,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.15",24031703215,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",12,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.16",24031703216,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-15,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.18",24031703218,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",9.8,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.19",24031703219,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-21,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.20",24031703220,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-20,"X","X","Montgomery"
"2012-16","MD Tract 031 7032.21",24031703221,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",2.9,"X","X","Montgomery"
"2012-16","MD Tract 031 7033.01",24031703301,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-18,"X","X","Montgomery"
"2012-16","MD Tract 031 7033.02",24031703302,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",11,"X","X","Montgomery"
"2012-16","MD Tract 031 7034.01",24031703401,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-13,"X","X","Montgomery"
"2012-16","MD Tract 031 7034.02",24031703402,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-12,"X","X","Montgomery"
"2012-16","MD Tract 031 7034.03",24031703403,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-9.0,"X","X","Montgomery"
"2012-16","MD Tract 031 7034.04",24031703404,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-15,"X","X","Montgomery"
"2012-16","MD Tract 031 7035.01",24031703501,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-1.2,"X","X","Montgomery"
"2012-16","MD Tract 031 7035.02",24031703502,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-6.2,"X","X","Montgomery"
"2012-16","MD Tract 031 7036.01",24031703601,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",20,"X","X","Montgomery"
"2012-16","MD Tract 031 7036.02",24031703602,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",16,"X","X","Montgomery"
"2012-16","MD Tract 031 7037.01",24031703701,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-23,"X","X","Montgomery"
"2012-16","MD Tract 031 7037.02",24031703702,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-13,"X","X","Montgomery"
"2012-16","MD Tract 031 7038",24031703800,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-14,"X","X","Montgomery"
"2012-16","MD Tract 031 7039.01",24031703901,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",12,"X","X","Montgomery"
"2012-16","MD Tract 031 7039.02",24031703902,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-2.2,"X","X","Montgomery"
"2012-16","MD Tract 031 7040",24031704000,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",22,"X","X","Montgomery"
"2012-16","MD Tract 031 7041",24031704100,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",11,"X","X","Montgomery"
"2012-16","MD Tract 031 7042",24031704200,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",39,"X","X","Montgomery"
"2012-16","MD Tract 031 7043",24031704300,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",56,"X","X","Montgomery"
"2012-16","MD Tract 031 7044.01",24031704401,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",21,"X","X","Montgomery"
"2012-16","MD Tract 031 7044.03",24031704403,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",-33,"X","X","Montgomery"
"2012-16","MD Tract 031 7044.04",24031704404,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",1.6,"X","X","Montgomery"
"2012-16","MD Tract 031 7045.01",24031704501,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",18,"X","X","Montgomery"
"2012-16","MD Tract 031 7045.02",24031704502,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",4.3,"X","X","Montgomery"
"2012-16","MD Tract 031 7045.03",24031704503,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",46,"X","X","Montgomery"
"2012-16","MD Tract 031 7046",24031704600,"01JAN2000","31DEC2016","X","X","X","X","X","X","X","X",37,"X","X","Montgomery"
