"timeframe","geo2010","geo2010_nf","start_date","end_date","PctHshldPhone","PctHshldCar","PctBroadband","PctNocomputer","Pctcellularonly","Pctnointernet","PctHshldPhone_m","PctHshldCar_m","PctBroadband_m","Pctnocomputer_m","Pctcellularonly_m","Pctnointernet_m","Pctcomputer","Pctinternet","Pctcomputer_m","Pctinternet_m","ucounty","indc"
"2014-18","DC Tract 92.03",11001009203,"01JAN2014","31DEC2018",100,71,67,6.5587,11,10.6883,11,14,9.2,3.857,5.1,5.0414,93,89,3.9,5.0,"District of Columbia",1
"2014-18","DC Tract 92.04",11001009204,"01JAN2014","31DEC2018",96,40,41,31.0293,7.5,43.2757,8.3,12,11,8.905,4.0,11.2023,69,57,8.9,11,"District of Columbia",1
"2014-18","DC Tract 93.01",11001009301,"01JAN2014","31DEC2018",98,85,77,6.5990,5.6,10.9983,9.2,12,6.8,3.784,4.5,4.3436,93,89,3.8,4.3,"District of Columbia",1
"2014-18","DC Tract 93.02",11001009302,"01JAN2014","31DEC2018",99,72,69,14.3119,7.0,18.7156,7.9,12,8.1,8.878,4.5,9.5463,86,81,8.9,9.5,"District of Columbia",1
"2014-18","DC Tract 94",11001009400,"01JAN2014","31DEC2018",96,86,73,13.9521,3.3,17.2096,7.0,11,6.0,4.876,3.1,5.3284,86,83,4.9,5.3,"District of Columbia",1
"2014-18","DC Tract 95.01",11001009501,"01JAN2014","31DEC2018",98,67,48,16.5867,13,29.8667,6.1,9.1,6.3,5.977,6.2,7.0110,83,70,6.0,7.0,"District of Columbia",1
"2014-18","DC Tract 95.03",11001009503,"01JAN2014","31DEC2018",97,96,71,12.1422,11,11.1882,8.7,14,7.7,6.355,6.9,6.1899,88,89,6.4,6.2,"District of Columbia",1
"2014-18","DC Tract 95.04",11001009504,"01JAN2014","31DEC2018",97,83,76,8.3400,8.3,13.2645,11,14,8.9,5.919,4.2,6.9066,92,87,5.9,6.9,"District of Columbia",1
"2014-18","DC Tract 95.05",11001009505,"01JAN2014","31DEC2018",98,83,70,18.1255,7.4,19.3648,8.6,13,6.5,8.034,4.1,7.8633,82,81,8.0,7.9,"District of Columbia",1
"2014-18","DC Tract 95.07",11001009507,"01JAN2014","31DEC2018",99,78,69,19.5402,3.3,19.8686,13,16,9.9,8.778,2.8,7.7784,80,80,8.8,7.8,"District of Columbia",1
"2014-18","DC Tract 95.08",11001009508,"01JAN2014","31DEC2018",94,72,71,16.5385,6.8,19.5513,9.8,11,9.8,6.950,4.1,7.6094,83,80,6.9,7.6,"District of Columbia",1
"2014-18","DC Tract 95.09",11001009509,"01JAN2014","31DEC2018",99,84,65,20.2599,3.0,26.4526,7.8,13,6.9,5.537,2.2,6.0829,80,74,5.5,6.1,"District of Columbia",1
"2014-18","DC Tract 96.01",11001009601,"01JAN2014","31DEC2018",98,59,39,11.9639,11,34.5372,9.2,13,9.6,6.051,6.3,10.6288,88,65,6.1,11,"District of Columbia",1
"2014-18","DC Tract 96.02",11001009602,"01JAN2014","31DEC2018",97,37,33,30.2247,4.0,45.6742,4.9,10,8.2,8.776,3.5,9.5044,70,54,8.8,9.5,"District of Columbia",1
"2014-18","DC Tract 96.03",11001009603,"01JAN2014","31DEC2018",97,54,41,22.0012,12,34.8403,7.7,11,8.2,7.370,5.0,8.6327,78,65,7.4,8.6,"District of Columbia",1
"2014-18","DC Tract 96.04",11001009604,"01JAN2014","31DEC2018",100,73,46,25.5934,3.9,37.0485,10,12,9.0,6.871,2.6,7.4595,74,63,6.9,7.5,"District of Columbia",1
"2014-18","DC Tract 97",11001009700,"01JAN2014","31DEC2018",99,59,48,19.9255,10,34.4507,14,16,11,9.093,6.6,12.6632,80,66,9.1,13,"District of Columbia",1
"2014-18","DC Tract 98.01",11001009801,"01JAN2014","31DEC2018",97,47,34,20.3641,13,39.8180,6.8,10,7.0,6.024,6.3,6.8894,80,60,6.0,6.9,"District of Columbia",1
"2014-18","DC Tract 98.02",11001009802,"01JAN2014","31DEC2018",96,45,45,25.7102,11,36.7898,9.9,11,9.3,7.697,6.2,8.7742,74,63,7.7,8.8,"District of Columbia",1
"2014-18","DC Tract 98.03",11001009803,"01JAN2014","31DEC2018",99,52,54,11.9205,11,26.3245,6.2,11,9.7,5.802,6.1,9.0374,88,74,5.8,9.0,"District of Columbia",1
"2014-18","DC Tract 98.04",11001009804,"01JAN2014","31DEC2018",92,58,57,11.4452,11,18.7197,8.0,11,7.8,4.421,4.9,6.5223,89,81,4.4,6.5,"District of Columbia",1
"2014-18","DC Tract 98.07",11001009807,"01JAN2014","31DEC2018",99,71,62,14.3736,8.9,21.0607,7.5,12,9.0,5.365,4.8,7.6625,86,79,5.4,7.7,"District of Columbia",1
"2014-18","DC Tract 98.10",11001009810,"01JAN2014","31DEC2018",94,53,44,21.7391,19,33.5284,9.1,13,9.1,8.359,7.5,9.2652,78,66,8.4,9.3,"District of Columbia",1
"2014-18","DC Tract 98.11",11001009811,"01JAN2014","31DEC2018",95,50,44,20.2586,8.4,40.2478,6.6,10,7.9,6.365,3.4,8.0970,80,60,6.4,8.1,"District of Columbia",1
"2014-18","DC Tract 99.01",11001009901,"01JAN2014","31DEC2018",98,93,75,12.7749,3.2,15.8115,8.8,14,5.9,6.265,2.4,6.7373,87,84,6.3,6.7,"District of Columbia",1
"2014-18","DC Tract 99.02",11001009902,"01JAN2014","31DEC2018",97,75,61,18.0995,4.9,28.0543,11,14,8.2,8.139,3.5,10.1402,82,72,8.1,10,"District of Columbia",1
"2014-18","DC Tract 99.03",11001009903,"01JAN2014","31DEC2018",99,75,68,18.6186,4.1,20.5706,12,14,11,8.398,3.4,8.8228,81,79,8.4,8.8,"District of Columbia",1
"2014-18","DC Tract 99.04",11001009904,"01JAN2014","31DEC2018",89,62,45,16.7134,10.0,30.3455,9.4,11,8.9,6.110,5.1,6.9622,83,70,6.1,7.0,"District of Columbia",1
"2014-18","DC Tract 99.05",11001009905,"01JAN2014","31DEC2018",97,59,35,18.3494,9.2,38.1914,8.1,12,6.8,7.542,4.5,8.5336,82,62,7.5,8.5,"District of Columbia",1
"2014-18","DC Tract 99.06",11001009906,"01JAN2014","31DEC2018",98,51,45,25.3968,9.1,36.3757,7.6,11,8.5,7.079,5.1,6.7255,75,64,7.1,6.7,"District of Columbia",1
"2014-18","DC Tract 99.07",11001009907,"01JAN2014","31DEC2018",95,50,35,18.6166,9.5,32.1947,9.9,14,12,8.122,6.2,11.4534,81,68,8.1,11,"District of Columbia",1
"2014-18","DC Tract 101",11001010100,"01JAN2014","31DEC2018",99,44,82,3.7373,7.3,5.8890,7.3,9.3,4.9,2.992,4.7,3.6626,96,94,3.0,3.7,"District of Columbia",1
"2014-18","DC Tract 102",11001010200,"01JAN2014","31DEC2018",97,71,88,1.6894,6.6,1.7544,4.8,9.7,5.1,1.554,4.4,1.5539,98,98,1.6,1.6,"District of Columbia",1
"2014-18","DC Tract 103",11001010300,"01JAN2014","31DEC2018",97,81,74,14.0463,4.6,19.6329,10,15,7.0,4.369,3.4,5.0178,86,80,4.4,5.0,"District of Columbia",1
"2014-18","DC Tract 104",11001010400,"01JAN2014","31DEC2018",93,48,51,26.8035,11,31.4677,10,12,13,9.156,6.3,9.6247,73,69,9.2,9.6,"District of Columbia",1
"2014-18","DC Tract 105",11001010500,"01JAN2014","31DEC2018",99,53,77,6.0262,4.2,11.7467,6.3,9.8,7.3,3.382,2.8,4.6929,94,88,3.4,4.7,"District of Columbia",1
"2014-18","DC Tract 106",11001010600,"01JAN2014","31DEC2018",97,64,87,2.9333,4.5,4.6555,5.3,7.6,3.9,1.580,2.3,2.2461,97,95,1.6,2.2,"District of Columbia",1
"2014-18","DC Tract 107",11001010700,"01JAN2014","31DEC2018",97,39,86,1.7257,1.8,7.7203,6.5,9.8,4.7,1.994,1.6,5.3263,98,92,2.0,5.3,"District of Columbia",1
"2014-18","DC Tract 108",11001010800,"01JAN2014","31DEC2018",99,20,82,1.2788,5.9,9.7187,2.2,8.9,7.4,1.270,4.2,6.1676,99,90,1.3,6.2,"District of Columbia",1
"2014-18","DC Tract 109",11001010900,"01JAN2014","31DEC2018",98,49,50,13.6184,12,32.0665,4.7,11,9.7,6.793,5.9,10.0989,86,68,6.8,10,"District of Columbia",1
"2014-18","DC Tract 110",11001011000,"01JAN2014","31DEC2018",98,67,79,5.1040,6.7,9.8299,9.5,9.3,5.4,4.259,3.1,5.9012,95,90,4.3,5.9,"District of Columbia",1
"2014-18","DC Tract 111",11001011100,"01JAN2014","31DEC2018",97,84,75,10.3389,5.3,14.8765,7.0,13,5.8,3.631,2.6,4.5197,90,85,3.6,4.5,"District of Columbia",1
"2014-18","MD Tract 009 8601.01",24009860101,"01JAN2014","31DEC2018",99,100,84,8.8828,2.6,9.2491,6.1,13,5.2,3.637,2.4,4.0033,91,91,3.6,4.0,"Calvert",0
"2014-18","MD Tract 009 8601.02",24009860102,"01JAN2014","31DEC2018",98,98,70,9.0555,9.1,8.6660,6.6,14,6.3,4.640,4.7,4.5445,91,91,4.6,4.5,"Calvert",0
"2014-18","MD Tract 009 8602",24009860200,"01JAN2014","31DEC2018",99,100,84,5.6107,4.1,6.5045,4.5,12,5.1,2.619,3.7,3.0139,94,93,2.6,3.0,"Calvert",0
"2014-18","MD Tract 009 8603",24009860300,"01JAN2014","31DEC2018",99,98,83,5.6718,5.1,10.8035,5.1,11,6.7,4.176,3.4,4.8978,94,89,4.2,4.9,"Calvert",0
"2014-18","MD Tract 009 8604.01",24009860401,"01JAN2014","31DEC2018",99,95,81,6.5029,4.9,9.3323,6.4,9.0,5.0,2.632,2.5,3.2622,93,91,2.6,3.3,"Calvert",0
"2014-18","MD Tract 009 8604.02",24009860402,"01JAN2014","31DEC2018",99,99,87,4.9919,5.1,4.6699,6.4,12,4.5,3.836,3.8,3.1091,95,95,3.8,3.1,"Calvert",0
"2014-18","MD Tract 009 8605.01",24009860501,"01JAN2014","31DEC2018",99,99,86,3.7905,7.1,4.5387,6.1,11,3.6,2.883,4.9,3.0795,96,95,2.9,3.1,"Calvert",0
"2014-18","MD Tract 009 8605.02",24009860502,"01JAN2014","31DEC2018",98,96,84,8.2083,3.4,10.3266,7.0,12,5.2,4.189,2.6,3.9818,92,90,4.2,4.0,"Calvert",0
"2014-18","MD Tract 009 8606",24009860600,"01JAN2014","31DEC2018",99,98,80,8.3223,4.4,8.3223,4.1,12,5.2,4.397,3.3,4.3974,92,92,4.4,4.4,"Calvert",0
"2014-18","MD Tract 009 8607.01",24009860701,"01JAN2014","31DEC2018",100,94,61,18.1256,6.8,21.2202,7.4,14,8.2,6.937,3.6,7.1291,82,79,6.9,7.1,"Calvert",0
"2014-18","MD Tract 009 8607.02",24009860702,"01JAN2014","31DEC2018",99,92,71,7.5519,7.2,15.0207,5.6,14,7.8,4.660,4.6,5.5785,92,85,4.7,5.6,"Calvert",0
"2014-18","MD Tract 009 8607.03",24009860703,"01JAN2014","31DEC2018",97,94,68,12.1933,6.8,16.2577,2.7,14,7.7,5.630,4.4,5.9304,88,84,5.6,5.9,"Calvert",0
"2014-18","MD Tract 009 8608.01",24009860801,"01JAN2014","31DEC2018",98,98,86,5.0721,3.8,5.7701,6.2,12,5.2,4.680,2.5,3.6897,95,94,4.7,3.7,"Calvert",0
"2014-18","MD Tract 009 8608.02",24009860802,"01JAN2014","31DEC2018",99,94,83,3.8310,5.6,7.2113,6.7,12,5.7,2.577,3.1,3.5104,96,93,2.6,3.5,"Calvert",0
"2014-18","MD Tract 009 8609",24009860900,"01JAN2014","31DEC2018",98,96,73,11.2298,7.6,11.4020,7.5,11,5.3,5.102,4.7,5.1002,89,89,5.1,5.1,"Calvert",0
"2014-18","MD Tract 009 8610.01",24009861001,"01JAN2014","31DEC2018",98,100,86,3.5176,1.0,5.2764,1.5,13,9.1,2.981,1.5,3.7077,96,95,3.0,3.7,"Calvert",0
"2014-18","MD Tract 009 8610.03",24009861003,"01JAN2014","31DEC2018",99,95,77,6.6728,8.1,8.0534,7.9,12,5.9,4.188,5.1,5.0990,93,92,4.2,5.1,"Calvert",0
"2014-18","MD Tract 009 8610.04",24009861004,"01JAN2014","31DEC2018",100,99,85,4.0316,4.2,6.5669,9.0,14,8.4,3.019,3.9,4.0005,96,93,3.0,4.0,"Calvert",0
"2014-18","MD Tract 017 8501.01",24017850101,"01JAN2014","31DEC2018",95,96,69,9.7267,6.6,17.3228,7.7,13,7.7,4.835,3.7,6.6980,90,83,4.8,6.7,"Charles",0
"2014-18","MD Tract 017 8501.02",24017850102,"01JAN2014","31DEC2018",100,99,61,20.7416,8.0,27.6941,6.6,12,7.2,6.524,3.9,8.1293,79,72,6.5,8.1,"Charles",0
"2014-18","MD Tract 017 8502.01",24017850201,"01JAN2014","31DEC2018",97,94,88,2.7778,5.6,6.7460,13,22,27,4.323,7.4,4.9442,97,93,4.3,4.9,"Charles",0
"2014-18","MD Tract 017 8502.02",24017850202,"01JAN2014","31DEC2018",98,95,66,13.4417,9.2,20.3794,7.2,11,6.5,4.966,4.7,6.7762,87,80,5.0,6.8,"Charles",0
"2014-18","MD Tract 017 8503",24017850300,"01JAN2014","31DEC2018",100,97,57,27.6680,7.2,26.3505,8.2,13,7.0,8.435,4.0,8.5947,72,74,8.4,8.6,"Charles",0
"2014-18","MD Tract 017 8504",24017850400,"01JAN2014","31DEC2018",96,95,24,24.5242,23,34.3338,5.6,13,6.1,7.651,6.1,8.3300,75,66,7.7,8.3,"Charles",0
"2014-18","MD Tract 017 8505",24017850500,"01JAN2014","31DEC2018",99,97,61,14.8583,15,17.6931,9.8,14,5.7,5.942,5.3,6.2938,85,82,5.9,6.3,"Charles",0
"2014-18","MD Tract 017 8506",24017850600,"01JAN2014","31DEC2018",100,97,86,3.2993,5.6,4.6191,4.2,11,4.2,2.030,2.9,2.3841,97,95,2.0,2.4,"Charles",0
"2014-18","MD Tract 017 8507.06",24017850706,"01JAN2014","31DEC2018",100,98,84,2.5293,7.5,4.2566,7.3,12,4.6,2.465,4.3,2.8922,97,96,2.5,2.9,"Charles",0
"2014-18","MD Tract 017 8507.08",24017850708,"01JAN2014","31DEC2018",99,100,85,3.0449,7.1,4.5406,11,13,5.3,2.295,3.2,2.7205,97,95,2.3,2.7,"Charles",0
"2014-18","MD Tract 017 8507.09",24017850709,"01JAN2014","31DEC2018",98,99,85,3.8674,4.2,6.2473,11,14,6.1,2.531,3.9,3.9208,96,94,2.5,3.9,"Charles",0
"2014-18","MD Tract 017 8507.10",24017850710,"01JAN2014","31DEC2018",100,99,88,1.9737,7.3,2.2478,9.1,13,5.3,1.862,5.2,1.9718,98,98,1.9,2.0,"Charles",0
"2014-18","MD Tract 017 8507.11",24017850711,"01JAN2014","31DEC2018",100,96,82,6.9444,5.6,7.1925,10,13,5.8,4.297,4.1,3.8472,93,93,4.3,3.8,"Charles",0
"2014-18","MD Tract 017 8507.12",24017850712,"01JAN2014","31DEC2018",100,99,96,1.6040,0.7,1.6040,5.3,13,2.1,1.503,0.7,1.5025,98,98,1.5,1.5,"Charles",0
"2014-18","MD Tract 017 8507.13",24017850713,"01JAN2014","31DEC2018",100,99,95,2.2056,2.7,2.2056,6.4,12,3.1,1.679,2.7,1.6793,98,98,1.7,1.7,"Charles",0
"2014-18","MD Tract 017 8508.01",24017850801,"01JAN2014","31DEC2018",100,97,87,5.1735,1.6,6.5125,7.7,12,4.3,3.334,1.5,3.6940,95,93,3.3,3.7,"Charles",0
"2014-18","MD Tract 017 8508.02",24017850802,"01JAN2014","31DEC2018",100,98,82,8.5547,4.8,9.4580,9.2,13,5.4,4.864,2.9,5.2323,91,91,4.9,5.2,"Charles",0
"2014-18","MD Tract 017 8509.01",24017850901,"01JAN2014","31DEC2018",99,87,66,16.4328,7.4,24.6265,7.6,12,7.4,6.543,4.1,7.6179,84,75,6.5,7.6,"Charles",0
"2014-18","MD Tract 017 8509.02",24017850902,"01JAN2014","31DEC2018",99,97,77,11.6667,4.0,16.9355,9.0,14,5.5,4.385,2.5,5.5518,88,83,4.4,5.6,"Charles",0
"2014-18","MD Tract 017 8509.04",24017850904,"01JAN2014","31DEC2018",99,99,89,2.6936,3.9,4.7419,5.2,9.9,3.7,1.933,2.2,2.1238,97,95,1.9,2.1,"Charles",0
"2014-18","MD Tract 017 8509.05",24017850905,"01JAN2014","31DEC2018",99,100,86,3.2967,7.3,4.5177,8.6,14,4.6,3.354,3.6,3.4127,97,95,3.4,3.4,"Charles",0
"2014-18","MD Tract 017 8509.06",24017850906,"01JAN2014","31DEC2018",96,83,68,17.4675,4.3,25.9760,10,14,6.8,9.009,3.6,9.6544,83,74,9.0,9.7,"Charles",0
"2014-18","MD Tract 017 8510.01",24017851001,"01JAN2014","31DEC2018",100,92,77,13.8333,2.4,16.1667,7.9,13,6.8,5.688,1.8,6.7622,86,84,5.7,6.8,"Charles",0
"2014-18","MD Tract 017 8510.02",24017851002,"01JAN2014","31DEC2018",99,95,74,13.4443,6.5,17.4838,4.2,9.2,4.1,4.879,2.9,5.5629,87,83,4.9,5.6,"Charles",0
"2014-18","MD Tract 017 8511",24017851100,"01JAN2014","31DEC2018",100,100,54,15.6153,11,26.3702,8.5,15,9.4,7.023,5.7,9.8029,84,74,7.0,9.8,"Charles",0
"2014-18","MD Tract 017 8512",24017851200,"01JAN2014","31DEC2018",98,98,54,21.5452,10,26.2242,7.2,11,6.3,5.403,3.4,6.3290,78,74,5.4,6.3,"Charles",0
"2014-18","MD Tract 017 8513.01",24017851301,"01JAN2014","31DEC2018",90,94,50,12.9766,16,18.6962,5.6,11,6.8,5.690,4.9,5.7198,87,81,5.7,5.7,"Charles",0
"2014-18","MD Tract 017 8513.02",24017851302,"01JAN2014","31DEC2018",98,99,57,7.5394,19,12.2001,6.9,12,6.4,4.286,5.5,5.4871,92,88,4.3,5.5,"Charles",0
"2014-18","MD Tract 017 8514",24017851400,"01JAN2014","31DEC2018",100,95,75,10.9191,5.0,11.3338,4.4,12,6.3,5.423,2.5,5.2805,89,89,5.4,5.3,"Charles",0
"2014-18","MD Tract 017 8515",24017851500,"01JAN2014","31DEC2018",97,98,85,7.2661,2.4,9.7717,7.2,10,5.5,3.571,1.7,4.2841,93,90,3.6,4.3,"Charles",0
"2014-18","MD Tract 021 7402",24021740200,"01JAN2014","31DEC2018",97,97,78,8.8737,4.7,12.5142,6.7,11,5.7,4.466,2.8,5.5307,91,87,4.5,5.5,"Frederick",0
"2014-18","MD Tract 021 7501",24021750100,"01JAN2014","31DEC2018",99,84,74,11.6216,5.9,13.7838,11,13,8.2,6.827,4.3,5.9775,88,86,6.8,6.0,"Frederick",0
"2014-18","MD Tract 021 7502",24021750200,"01JAN2014","31DEC2018",99,90,80,5.5966,4.8,11.7212,5.7,9.7,7.3,4.838,2.7,6.1625,94,88,4.8,6.2,"Frederick",0
"2014-18","MD Tract 021 7503",24021750300,"01JAN2014","31DEC2018",97,70,57,20.3410,7.3,29.5981,8.9,11,8.7,7.160,4.1,8.0048,80,70,7.2,8.0,"Frederick",0
"2014-18","MD Tract 021 7505.03",24021750503,"01JAN2014","31DEC2018",95,90,70,16.5204,9.0,8.5082,9.7,14,9.0,7.875,5.5,5.2408,83,91,7.9,5.2,"Frederick",0
"2014-18","MD Tract 021 7505.04",24021750504,"01JAN2014","31DEC2018",95,92,73,7.3536,13,10.3448,9.1,13,8.0,4.551,6.6,5.4950,93,90,4.6,5.5,"Frederick",0
"2014-18","MD Tract 021 7505.05",24021750505,"01JAN2014","31DEC2018",100,93,71,8.9915,9.8,14.9858,12,14,7.4,5.266,6.2,7.5792,91,85,5.3,7.6,"Frederick",0
"2014-18","MD Tract 021 7505.06",24021750506,"01JAN2014","31DEC2018",97,97,83,8.3958,2.6,7.4213,8.6,13,5.3,5.209,2.2,4.4625,92,93,5.2,4.5,"Frederick",0
"2014-18","MD Tract 021 7506",24021750600,"01JAN2014","31DEC2018",99,95,83,6.6038,3.5,10.3774,7.7,13,5.7,3.745,2.7,4.9784,93,90,3.7,5.0,"Frederick",0
"2014-18","MD Tract 021 7507.01",24021750701,"01JAN2014","31DEC2018",99,99,90,2.8493,6.7,2.2466,6.9,11,3.0,2.790,3.4,1.9688,97,98,2.8,2.0,"Frederick",0
"2014-18","MD Tract 021 7507.02",24021750702,"01JAN2014","31DEC2018",98,88,71,17.9703,5.2,11.8293,11,14,6.4,5.852,3.9,4.6019,82,88,5.9,4.6,"Frederick",0
"2014-18","MD Tract 021 7508.01",24021750801,"01JAN2014","31DEC2018",98,86,69,16.9559,4.0,14.9533,7.8,13,8.0,6.937,2.9,6.0095,83,85,6.9,6.0,"Frederick",0
"2014-18","MD Tract 021 7508.02",24021750802,"01JAN2014","31DEC2018",99,99,88,4.5416,2.5,5.3128,6.2,9.6,3.7,2.819,1.4,3.0733,95,95,2.8,3.1,"Frederick",0
"2014-18","MD Tract 021 7508.03",24021750803,"01JAN2014","31DEC2018",99,97,88,8.5575,1.5,7.8647,8.0,13,3.4,4.415,1.8,4.4190,91,92,4.4,4.4,"Frederick",0
"2014-18","MD Tract 021 7510.01",24021751001,"01JAN2014","31DEC2018",99,100,93,0.0000,2.4,0.0000,12,18,5.9,3.209,2.4,3.2086,100,100,3.2,3.2,"Frederick",0
"2014-18","MD Tract 021 7510.02",24021751002,"01JAN2014","31DEC2018",98,100,81,6.0495,5.6,9.2117,6.3,11,6.2,2.771,3.9,4.3631,94,91,2.8,4.4,"Frederick",0
"2014-18","MD Tract 021 7510.03",24021751003,"01JAN2014","31DEC2018",97,84,70,13.0280,9.2,12.8057,9.5,12,6.8,4.895,4.0,6.3393,87,87,4.9,6.3,"Frederick",0
"2014-18","MD Tract 021 7510.04",24021751004,"01JAN2014","31DEC2018",99,98,86,2.7444,3.8,6.4037,6.8,10.0,4.4,1.991,2.0,4.1482,97,94,2.0,4.1,"Frederick",0
"2014-18","MD Tract 021 7512.01",24021751201,"01JAN2014","31DEC2018",99,100,92,1.9832,1.5,1.5625,7.5,11,4.4,1.799,1.3,1.8005,98,98,1.8,1.8,"Frederick",0
"2014-18","MD Tract 021 7512.02",24021751202,"01JAN2014","31DEC2018",99,97,88,3.4047,2.4,6.0061,7.5,11,4.0,2.674,1.9,3.1262,97,94,2.7,3.1,"Frederick",0
"2014-18","MD Tract 021 7512.03",24021751203,"01JAN2014","31DEC2018",98,97,76,8.0332,7.3,10.1108,4.6,11,2.5,4.253,3.6,4.7905,92,90,4.3,4.8,"Frederick",0
"2014-18","MD Tract 021 7513.01",24021751301,"01JAN2014","31DEC2018",99,93,84,8.8235,3.1,7.3217,6.4,12,3.8,3.661,2.4,3.3556,91,93,3.7,3.4,"Frederick",0
"2014-18","MD Tract 021 7513.02",24021751302,"01JAN2014","31DEC2018",98,98,70,10.9350,8.8,10.9350,8.4,13,6.4,3.525,4.3,3.6853,89,89,3.5,3.7,"Frederick",0
"2014-18","MD Tract 021 7516",24021751600,"01JAN2014","31DEC2018",98,96,44,13.0237,22,17.0310,6.6,13,7.8,4.013,7.0,5.1695,87,83,4.0,5.2,"Frederick",0
"2014-18","MD Tract 021 7517.01",24021751701,"01JAN2014","31DEC2018",99,96,72,9.3318,5.0,11.7512,1.7,12,6.8,4.448,2.9,4.3044,91,88,4.4,4.3,"Frederick",0
"2014-18","MD Tract 021 7517.02",24021751702,"01JAN2014","31DEC2018",96,95,58,11.6097,14,17.4501,7.9,11,6.5,4.571,6.6,5.7347,88,83,4.6,5.7,"Frederick",0
"2014-18","MD Tract 021 7518.01",24021751801,"01JAN2014","31DEC2018",97,99,87,4.1379,4.3,6.5204,2.0,8.2,7.9,3.249,2.6,3.6745,96,93,3.2,3.7,"Frederick",0
"2014-18","MD Tract 021 7518.02",24021751802,"01JAN2014","31DEC2018",97,99,71,6.6611,6.6,7.9933,6.5,11,6.0,3.472,3.0,3.8814,93,92,3.5,3.9,"Frederick",0
"2014-18","MD Tract 021 7519.01",24021751901,"01JAN2014","31DEC2018",99,100,91,1.1642,4.8,3.7377,6.8,11,4.5,1.286,3.3,2.2016,99,96,1.3,2.2,"Frederick",0
"2014-18","MD Tract 021 7519.02",24021751902,"01JAN2014","31DEC2018",98,99,86,3.7020,3.9,6.0786,7.0,12,5.8,3.014,2.7,4.2009,96,94,3.0,4.2,"Frederick",0
"2014-18","MD Tract 021 7519.03",24021751903,"01JAN2014","31DEC2018",99,97,89,2.7014,5.4,2.0853,4.1,12,4.5,2.225,3.3,2.0836,97,98,2.2,2.1,"Frederick",0
"2014-18","MD Tract 021 7519.04",24021751904,"01JAN2014","31DEC2018",99,99,83,5.1630,5.2,5.9783,5.8,13,5.0,3.335,4.1,3.5122,95,94,3.3,3.5,"Frederick",0
"2014-18","MD Tract 021 7520.01",24021752001,"01JAN2014","31DEC2018",99,100,86,3.8886,4.5,5.5717,2.5,10,3.2,2.021,2.2,2.4790,96,94,2.0,2.5,"Frederick",0
"2014-18","MD Tract 021 7521.01",24021752101,"01JAN2014","31DEC2018",100,100,84,2.1739,6.6,4.3478,4.4,14,5.8,2.080,4.1,3.4339,98,96,2.1,3.4,"Frederick",0
"2014-18","MD Tract 021 7521.02",24021752102,"01JAN2014","31DEC2018",100,98,78,2.8343,4.6,3.6352,5.4,12,4.4,2.154,3.4,2.3374,97,96,2.2,2.3,"Frederick",0
"2014-18","MD Tract 021 7522.01",24021752201,"01JAN2014","31DEC2018",98,99,68,5.6720,7.9,9.7411,8.8,12,5.2,4.053,3.5,4.7681,94,90,4.1,4.8,"Frederick",0
"2014-18","MD Tract 021 7522.02",24021752202,"01JAN2014","31DEC2018",99,99,94,0.0000,4.1,0.0000,9.7,12,3.1,0.959,3.7,0.9592,100,100,1.0,1.0,"Frederick",0
"2014-18","MD Tract 021 7522.04",24021752204,"01JAN2014","31DEC2018",96,99,90,2.9181,4.2,3.8533,6.7,9.5,4.2,2.577,2.8,3.1740,97,96,2.6,3.2,"Frederick",0
"2014-18","MD Tract 021 7523.01",24021752301,"01JAN2014","31DEC2018",96,99,85,0.4651,6.4,2.6163,6.9,11,6.9,0.697,3.7,2.5523,100,97,0.7,2.6,"Frederick",0
"2014-18","MD Tract 021 7523.02",24021752302,"01JAN2014","31DEC2018",100,92,68,9.4653,8.1,14.0750,6.8,11,5.7,4.947,4.0,6.0899,91,86,4.9,6.1,"Frederick",0
"2014-18","MD Tract 021 7523.03",24021752303,"01JAN2014","31DEC2018",100,99,77,6.7633,4.2,10.3865,7.5,11,4.9,4.255,2.2,5.0476,93,90,4.3,5.0,"Frederick",0
"2014-18","MD Tract 021 7525.01",24021752501,"01JAN2014","31DEC2018",99,99,69,8.6387,9.0,9.5288,4.8,9.0,5.8,2.962,4.2,2.9575,91,90,3.0,3.0,"Frederick",0
"2014-18","MD Tract 021 7525.02",24021752502,"01JAN2014","31DEC2018",99,98,66,10.6897,7.9,14.7126,5.0,11,5.0,3.996,3.2,4.6686,89,85,4.0,4.7,"Frederick",0
"2014-18","MD Tract 021 7526.01",24021752601,"01JAN2014","31DEC2018",100,99,89,1.6472,4.4,2.1963,7.9,11,4.5,1.575,3.1,1.7789,98,98,1.6,1.8,"Frederick",0
"2014-18","MD Tract 021 7526.02",24021752602,"01JAN2014","31DEC2018",97,99,77,6.8027,2.1,9.1837,12,17,9.2,4.063,2.1,4.6475,93,91,4.1,4.6,"Frederick",0
"2014-18","MD Tract 021 7526.03",24021752603,"01JAN2014","31DEC2018",99,99,84,6.0383,7.5,6.4801,4.9,12,5.0,3.518,3.5,3.5155,94,94,3.5,3.5,"Frederick",0
"2014-18","MD Tract 021 7528.01",24021752801,"01JAN2014","31DEC2018",98,99,63,15.7623,8.1,18.6047,6.6,13,6.3,5.240,3.9,5.6109,84,81,5.2,5.6,"Frederick",0
