"timeframe","geo2010","geo2010_nf","start_date","end_date","Pct25andOverWoutHS","Pct25andOverWoutHS_m","aud","aud_charter","aud_dcps","charter_present","dcps_present","school_present","ucounty"
2010,"DC Tract 50.01",11001005001,"01JAN2010","31DEC2010","X","X",213,0.0,213,0.0,1.0,1.0,"District of Columbia"
2011,"DC Tract 50.01",11001005001,"01JAN2011","31DEC2011","X","X",237,0.0,237,0.0,1.0,1.0,"District of Columbia"
2012,"DC Tract 50.01",11001005001,"01JAN2012","31DEC2012","X","X",228,0.0,228,0.0,1.0,1.0,"District of Columbia"
2013,"DC Tract 50.01",11001005001,"01JAN2013","31DEC2013","X","X",280,0.0,280,0.0,1.0,1.0,"District of Columbia"
2014,"DC Tract 50.01",11001005001,"01JAN2014","31DEC2014","X","X",244,0.0,244,0.0,1.0,1.0,"District of Columbia"
2001,"DC Tract 50.02",11001005002,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 50.02",11001005002,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 50.02",11001005002,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 50.02",11001005002,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 50.02",11001005002,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 50.02",11001005002,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 50.02",11001005002,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 50.02",11001005002,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 50.02",11001005002,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 50.02",11001005002,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 50.02",11001005002,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 50.02",11001005002,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 50.02",11001005002,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 50.02",11001005002,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 52.01",11001005201,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 52.01",11001005201,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 52.01",11001005201,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 52.01",11001005201,"01JAN2004","31DEC2004","X","X",152,152,0.0,1.0,0.0,1.0,"District of Columbia"
2005,"DC Tract 52.01",11001005201,"01JAN2005","31DEC2005","X","X",205,205,0.0,1.0,0.0,1.0,"District of Columbia"
2006,"DC Tract 52.01",11001005201,"01JAN2006","31DEC2006","X","X",171,171,0.0,1.0,0.0,1.0,"District of Columbia"
2007,"DC Tract 52.01",11001005201,"01JAN2007","31DEC2007","X","X",131,131,0.0,1.0,0.0,1.0,"District of Columbia"
2008,"DC Tract 52.01",11001005201,"01JAN2008","31DEC2008","X","X",156,156,0.0,1.0,0.0,1.0,"District of Columbia"
2009,"DC Tract 52.01",11001005201,"01JAN2009","31DEC2009","X","X",215,215,0.0,1.0,0.0,1.0,"District of Columbia"
2010,"DC Tract 52.01",11001005201,"01JAN2010","31DEC2010","X","X",258,258,0.0,1.0,0.0,1.0,"District of Columbia"
2011,"DC Tract 52.01",11001005201,"01JAN2011","31DEC2011","X","X",303,303,0.0,1.0,0.0,1.0,"District of Columbia"
2012,"DC Tract 52.01",11001005201,"01JAN2012","31DEC2012","X","X",308,308,0.0,1.0,0.0,1.0,"District of Columbia"
2013,"DC Tract 52.01",11001005201,"01JAN2013","31DEC2013","X","X",147,147,0.0,1.0,0.0,1.0,"District of Columbia"
2014,"DC Tract 52.01",11001005201,"01JAN2014","31DEC2014","X","X",123,123,0.0,1.0,0.0,1.0,"District of Columbia"
2001,"DC Tract 53.01",11001005301,"01JAN2001","31DEC2001","X","X",182,0.0,182,0.0,1.0,1.0,"District of Columbia"
2002,"DC Tract 53.01",11001005301,"01JAN2002","31DEC2002","X","X",167,0.0,167,0.0,1.0,1.0,"District of Columbia"
2003,"DC Tract 53.01",11001005301,"01JAN2003","31DEC2003","X","X",163,0.0,163,0.0,1.0,1.0,"District of Columbia"
2004,"DC Tract 53.01",11001005301,"01JAN2004","31DEC2004","X","X",150,0.0,150,0.0,1.0,1.0,"District of Columbia"
2005,"DC Tract 53.01",11001005301,"01JAN2005","31DEC2005","X","X",134,0.0,134,0.0,1.0,1.0,"District of Columbia"
2006,"DC Tract 53.01",11001005301,"01JAN2006","31DEC2006","X","X",176,0.0,176,0.0,1.0,1.0,"District of Columbia"
2007,"DC Tract 53.01",11001005301,"01JAN2007","31DEC2007","X","X",163,0.0,163,0.0,1.0,1.0,"District of Columbia"
2008,"DC Tract 53.01",11001005301,"01JAN2008","31DEC2008","X","X",142,0.0,142,0.0,1.0,1.0,"District of Columbia"
2009,"DC Tract 53.01",11001005301,"01JAN2009","31DEC2009","X","X",145,0.0,145,0.0,1.0,1.0,"District of Columbia"
2010,"DC Tract 53.01",11001005301,"01JAN2010","31DEC2010","X","X",153,0.0,153,0.0,1.0,1.0,"District of Columbia"
2011,"DC Tract 53.01",11001005301,"01JAN2011","31DEC2011","X","X",157,0.0,157,0.0,1.0,1.0,"District of Columbia"
2012,"DC Tract 53.01",11001005301,"01JAN2012","31DEC2012","X","X",154,0.0,154,0.0,1.0,1.0,"District of Columbia"
2013,"DC Tract 53.01",11001005301,"01JAN2013","31DEC2013","X","X",161,0.0,161,0.0,1.0,1.0,"District of Columbia"
2014,"DC Tract 53.01",11001005301,"01JAN2014","31DEC2014","X","X",166,0.0,166,0.0,1.0,1.0,"District of Columbia"
2001,"DC Tract 55",11001005500,"01JAN2001","31DEC2001","X","X",420,0.0,420,0.0,1.0,1.0,"District of Columbia"
2002,"DC Tract 55",11001005500,"01JAN2002","31DEC2002","X","X",404,0.0,404,0.0,1.0,1.0,"District of Columbia"
2003,"DC Tract 55",11001005500,"01JAN2003","31DEC2003","X","X",392,0.0,392,0.0,1.0,1.0,"District of Columbia"
2004,"DC Tract 55",11001005500,"01JAN2004","31DEC2004","X","X",377,0.0,377,0.0,1.0,1.0,"District of Columbia"
2005,"DC Tract 55",11001005500,"01JAN2005","31DEC2005","X","X",360,0.0,360,0.0,1.0,1.0,"District of Columbia"
2006,"DC Tract 55",11001005500,"01JAN2006","31DEC2006","X","X",319,0.0,319,0.0,1.0,1.0,"District of Columbia"
2007,"DC Tract 55",11001005500,"01JAN2007","31DEC2007","X","X",165,0.0,165,0.0,1.0,1.0,"District of Columbia"
2008,"DC Tract 55",11001005500,"01JAN2008","31DEC2008","X","X",257,0.0,257,0.0,1.0,1.0,"District of Columbia"
2009,"DC Tract 55",11001005500,"01JAN2009","31DEC2009","X","X",225,0.0,225,0.0,1.0,1.0,"District of Columbia"
2010,"DC Tract 55",11001005500,"01JAN2010","31DEC2010","X","X",235,0.0,235,0.0,1.0,1.0,"District of Columbia"
2011,"DC Tract 55",11001005500,"01JAN2011","31DEC2011","X","X",233,0.0,233,0.0,1.0,1.0,"District of Columbia"
2012,"DC Tract 55",11001005500,"01JAN2012","31DEC2012","X","X",224,0.0,224,0.0,1.0,1.0,"District of Columbia"
2013,"DC Tract 55",11001005500,"01JAN2013","31DEC2013","X","X",284,0.0,284,0.0,1.0,1.0,"District of Columbia"
2014,"DC Tract 55",11001005500,"01JAN2014","31DEC2014","X","X",414,0.0,414,0.0,1.0,1.0,"District of Columbia"
2001,"DC Tract 56",11001005600,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 56",11001005600,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 56",11001005600,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 56",11001005600,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 56",11001005600,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 56",11001005600,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 56",11001005600,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 56",11001005600,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 56",11001005600,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 56",11001005600,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 56",11001005600,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 56",11001005600,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 56",11001005600,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 56",11001005600,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 58",11001005800,"01JAN2001","31DEC2001","X","X",164,164,0.0,1.0,0.0,1.0,"District of Columbia"
2002,"DC Tract 58",11001005800,"01JAN2002","31DEC2002","X","X",118,118,0.0,1.0,0.0,1.0,"District of Columbia"
2003,"DC Tract 58",11001005800,"01JAN2003","31DEC2003","X","X",136,136,0.0,1.0,0.0,1.0,"District of Columbia"
2004,"DC Tract 58",11001005800,"01JAN2004","31DEC2004","X","X",146,146,0.0,1.0,0.0,1.0,"District of Columbia"
2005,"DC Tract 58",11001005800,"01JAN2005","31DEC2005","X","X",150,150,0.0,1.0,0.0,1.0,"District of Columbia"
2006,"DC Tract 58",11001005800,"01JAN2006","31DEC2006","X","X",179,179,0.0,1.0,0.0,1.0,"District of Columbia"
2007,"DC Tract 58",11001005800,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 58",11001005800,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 58",11001005800,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 58",11001005800,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 58",11001005800,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 58",11001005800,"01JAN2012","31DEC2012","X","X",443,443,0.0,1.0,0.0,1.0,"District of Columbia"
2013,"DC Tract 58",11001005800,"01JAN2013","31DEC2013","X","X",510,510,0.0,1.0,0.0,1.0,"District of Columbia"
2014,"DC Tract 58",11001005800,"01JAN2014","31DEC2014","X","X",551,551,0.0,1.0,0.0,1.0,"District of Columbia"
2001,"DC Tract 59",11001005900,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 59",11001005900,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 59",11001005900,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 59",11001005900,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 59",11001005900,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 59",11001005900,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 59",11001005900,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 59",11001005900,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 59",11001005900,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 59",11001005900,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 59",11001005900,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 59",11001005900,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 59",11001005900,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 59",11001005900,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 64",11001006400,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 64",11001006400,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 64",11001006400,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 64",11001006400,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 64",11001006400,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 64",11001006400,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 64",11001006400,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 64",11001006400,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 64",11001006400,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 64",11001006400,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 64",11001006400,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 64",11001006400,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 64",11001006400,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 64",11001006400,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 65",11001006500,"01JAN2001","31DEC2001","X","X",296,0.0,296,0.0,1.0,1.0,"District of Columbia"
2002,"DC Tract 65",11001006500,"01JAN2002","31DEC2002","X","X",294,0.0,294,0.0,1.0,1.0,"District of Columbia"
2003,"DC Tract 65",11001006500,"01JAN2003","31DEC2003","X","X",255,0.0,255,0.0,1.0,1.0,"District of Columbia"
2004,"DC Tract 65",11001006500,"01JAN2004","31DEC2004","X","X",227,0.0,227,0.0,1.0,1.0,"District of Columbia"
2005,"DC Tract 65",11001006500,"01JAN2005","31DEC2005","X","X",220,0.0,220,0.0,1.0,1.0,"District of Columbia"
2006,"DC Tract 65",11001006500,"01JAN2006","31DEC2006","X","X",213,0.0,213,0.0,1.0,1.0,"District of Columbia"
2007,"DC Tract 65",11001006500,"01JAN2007","31DEC2007","X","X",235,0.0,235,0.0,1.0,1.0,"District of Columbia"
2008,"DC Tract 65",11001006500,"01JAN2008","31DEC2008","X","X",248,0.0,248,0.0,1.0,1.0,"District of Columbia"
2009,"DC Tract 65",11001006500,"01JAN2009","31DEC2009","X","X",277,0.0,277,0.0,1.0,1.0,"District of Columbia"
2010,"DC Tract 65",11001006500,"01JAN2010","31DEC2010","X","X",326,0.0,326,0.0,1.0,1.0,"District of Columbia"
2011,"DC Tract 65",11001006500,"01JAN2011","31DEC2011","X","X",347,0.0,347,0.0,1.0,1.0,"District of Columbia"
2012,"DC Tract 65",11001006500,"01JAN2012","31DEC2012","X","X",358,0.0,358,0.0,1.0,1.0,"District of Columbia"
2013,"DC Tract 65",11001006500,"01JAN2013","31DEC2013","X","X",359,0.0,359,0.0,1.0,1.0,"District of Columbia"
2014,"DC Tract 65",11001006500,"01JAN2014","31DEC2014","X","X",368,0.0,368,0.0,1.0,1.0,"District of Columbia"
2001,"DC Tract 66",11001006600,"01JAN2001","31DEC2001","X","X",650,0.0,650,0.0,1.0,1.0,"District of Columbia"
2002,"DC Tract 66",11001006600,"01JAN2002","31DEC2002","X","X",676,0.0,676,0.0,1.0,1.0,"District of Columbia"
2003,"DC Tract 66",11001006600,"01JAN2003","31DEC2003","X","X",652,0.0,652,0.0,1.0,1.0,"District of Columbia"
2004,"DC Tract 66",11001006600,"01JAN2004","31DEC2004","X","X",558,0.0,558,0.0,1.0,1.0,"District of Columbia"
2005,"DC Tract 66",11001006600,"01JAN2005","31DEC2005","X","X",532,0.0,532,0.0,1.0,1.0,"District of Columbia"
2006,"DC Tract 66",11001006600,"01JAN2006","31DEC2006","X","X",379,0.0,379,0.0,1.0,1.0,"District of Columbia"
2007,"DC Tract 66",11001006600,"01JAN2007","31DEC2007","X","X",268,0.0,268,0.0,1.0,1.0,"District of Columbia"
2008,"DC Tract 66",11001006600,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 66",11001006600,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 66",11001006600,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 66",11001006600,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 66",11001006600,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 66",11001006600,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 66",11001006600,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 67",11001006700,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 67",11001006700,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 67",11001006700,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 67",11001006700,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 67",11001006700,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 67",11001006700,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 67",11001006700,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 67",11001006700,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 67",11001006700,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 67",11001006700,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 67",11001006700,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 67",11001006700,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 67",11001006700,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 67",11001006700,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 68.01",11001006801,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 68.01",11001006801,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 68.01",11001006801,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 68.01",11001006801,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 68.01",11001006801,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 68.01",11001006801,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 68.01",11001006801,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 68.01",11001006801,"01JAN2008","31DEC2008","X","X",221,221,0.0,1.0,0.0,1.0,"District of Columbia"
2009,"DC Tract 68.01",11001006801,"01JAN2009","31DEC2009","X","X",202,202,0.0,1.0,0.0,1.0,"District of Columbia"
2010,"DC Tract 68.01",11001006801,"01JAN2010","31DEC2010","X","X",216,216,0.0,1.0,0.0,1.0,"District of Columbia"
2011,"DC Tract 68.01",11001006801,"01JAN2011","31DEC2011","X","X",222,222,0.0,1.0,0.0,1.0,"District of Columbia"
2012,"DC Tract 68.01",11001006801,"01JAN2012","31DEC2012","X","X",230,230,0.0,1.0,0.0,1.0,"District of Columbia"
2013,"DC Tract 68.01",11001006801,"01JAN2013","31DEC2013","X","X",237,237,0.0,1.0,0.0,1.0,"District of Columbia"
2014,"DC Tract 68.01",11001006801,"01JAN2014","31DEC2014","X","X",239,239,0.0,1.0,0.0,1.0,"District of Columbia"
2001,"DC Tract 68.02",11001006802,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 68.02",11001006802,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 68.02",11001006802,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 68.02",11001006802,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 68.02",11001006802,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 68.02",11001006802,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 68.02",11001006802,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 68.02",11001006802,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 68.02",11001006802,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 68.02",11001006802,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 68.02",11001006802,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 68.02",11001006802,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 68.02",11001006802,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 68.02",11001006802,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 68.04",11001006804,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 68.04",11001006804,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 68.04",11001006804,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,2.0,2.0,"District of Columbia"
2004,"DC Tract 68.04",11001006804,"01JAN2004","31DEC2004","X","X",63,0.0,63,0.0,2.0,2.0,"District of Columbia"
2005,"DC Tract 68.04",11001006804,"01JAN2005","31DEC2005","X","X",56,0.0,56,0.0,2.0,2.0,"District of Columbia"
2006,"DC Tract 68.04",11001006804,"01JAN2006","31DEC2006","X","X",265,226,39,1.0,2.0,3.0,"District of Columbia"
2007,"DC Tract 68.04",11001006804,"01JAN2007","31DEC2007","X","X",253,225,28,1.0,2.0,3.0,"District of Columbia"
2008,"DC Tract 68.04",11001006804,"01JAN2008","31DEC2008","X","X",265,225,40,1.0,1.0,2.0,"District of Columbia"
2009,"DC Tract 68.04",11001006804,"01JAN2009","31DEC2009","X","X",282,225,57,1.0,1.0,2.0,"District of Columbia"
